Time,Fz,Mx,My,CoPx,CoPy
0.000000,642.748118,-44.568834,9.310228,-0.014485,-0.069341
0.001000,642.745768,-44.608314,9.310828,-0.014486,-0.069403
0.002000,642.744338,-44.608794,9.265818,-0.014416,-0.069404
0.003000,642.556898,-44.609314,9.266598,-0.014421,-0.069425
0.004000,642.649118,-44.628684,9.288178,-0.014453,-0.069445
0.005000,642.645338,-44.668644,9.243768,-0.014384,-0.069507
0.006000,642.740558,-44.648754,9.221408,-0.014347,-0.069466
0.007000,642.738208,-44.688234,9.222008,-0.014348,-0.069528
0.008000,642.642208,-44.708824,9.156018,-0.014247,-0.069570
0.009000,642.734428,-44.728194,9.177598,-0.014279,-0.069590
0.010000,642.546338,-44.728494,9.221718,-0.014352,-0.069611
0.011000,642.542558,-44.768454,9.177308,-0.014283,-0.069674
0.012000,642.542558,-44.768454,9.177308,-0.014283,-0.069674
0.013000,642.445908,-44.788824,9.154658,-0.014250,-0.069716
0.014000,642.540208,-44.807934,9.177908,-0.014284,-0.069736
0.015000,642.534348,-44.848154,9.131828,-0.014212,-0.069799
0.016000,642.534348,-44.848154,9.131828,-0.014212,-0.069799
0.017000,642.250258,-44.869044,9.109958,-0.014184,-0.069862
0.018000,642.062168,-44.869344,9.154078,-0.014257,-0.069883
0.019000,642.155038,-44.888934,9.132318,-0.014221,-0.069904
0.020000,642.155038,-44.888934,9.132318,-0.014221,-0.069904
0.021000,642.150608,-44.928674,9.131248,-0.014220,-0.069966
0.022000,642.155038,-44.888934,9.132318,-0.014221,-0.069904
0.023000,642.155038,-44.888934,9.132318,-0.014221,-0.069904
0.024000,642.058388,-44.909304,9.109668,-0.014188,-0.069946
0.025000,641.963818,-44.929414,9.088688,-0.014158,-0.069987
0.026000,642.056038,-44.948784,9.110268,-0.014189,-0.070008
0.027000,641.774298,-44.930194,9.087798,-0.014160,-0.070009
0.028000,641.774298,-44.930194,9.087798,-0.014160,-0.070009
0.029000,641.867168,-44.949784,9.066038,-0.014124,-0.070030
