Time,Fz,Mx,My,CoPx,CoPy
0.000000,646.701192,24.542803,-6.716736,0.010386,0.037951
0.001000,646.513102,24.542503,-6.672616,0.010321,0.037961
0.002000,646.513102,24.542503,-6.672616,0.010321,0.037961
0.003000,646.510752,24.503023,-6.672016,0.010320,0.037900
0.004000,646.414102,24.482653,-6.694666,0.010357,0.037875
0.005000,646.602972,24.483653,-6.650436,0.010285,0.037865
0.006000,646.506322,24.463283,-6.673086,0.010322,0.037839
0.007000,646.503322,24.424023,-6.629146,0.010254,0.037779
0.008000,646.408102,24.404133,-6.606786,0.010221,0.037753
0.009000,646.408102,24.404133,-6.606786,0.010221,0.037753
0.010000,646.220662,24.403613,-6.606006,0.010223,0.037764
0.011000,646.124012,24.383243,-6.628656,0.010259,0.037738
0.012000,646.308452,24.344503,-6.585496,0.010189,0.037667
0.013000,646.306102,24.305023,-6.584896,0.010189,0.037606
0.014000,646.306102,24.305023,-6.584896,0.010189,0.037606
0.015000,646.402752,24.325393,-6.562246,0.010152,0.037632
0.016000,646.398322,24.285653,-6.563316,0.010154,0.037571
0.017000,646.021362,24.284353,-6.563426,0.010160,0.037591
0.018000,646.118012,24.304723,-6.540776,0.010123,0.037617
0.019000,646.211662,24.285833,-6.474186,0.010019,0.037582
0.020000,646.115012,24.265463,-6.496836,0.010055,0.037556
0.021000,646.115012,24.265463,-6.496836,0.010055,0.037556
0.022000,646.112012,24.226203,-6.452896,0.009987,0.037495
0.023000,646.204882,24.206613,-6.474656,0.010020,0.037460
0.024000,646.204232,24.206833,-6.431316,0.009952,0.037460
0.025000,646.297102,24.187243,-6.453076,0.009985,0.037424
0.026000,646.109662,24.186723,-6.452296,0.009986,0.037434
0.027000,646.201232,24.167573,-6.387376,0.009885,0.037399
0.028000,646.201232,24.167573,-6.387376,0.009885,0.037399
0.029000,646.386322,24.128613,-6.387556,0.009882,0.037328
0.030000,646.386322,24.128613,-6.387556,0.009882,0.037328
0.031000,646.668062,24.110023,-6.365086,0.009843,0.037283
0.032000,646.478542,24.109243,-6.365976,0.009847,0.037293
0.033000,646.570762,24.089873,-6.344396,0.009812,0.037258
0.034000,646.667412,24.110243,-6.321746,0.009776,0.037284
0.035000,646.760282,24.090653,-6.343506,0.009808,0.037248
0.036000,646.663632,24.070283,-6.366156,0.009845,0.037222
0.037000,646.852502,24.071283,-6.321926,0.009773,0.037213
0.038000,646.944722,24.051913,-6.300346,0.009739,0.037178
0.039000,647.037592,24.032323,-6.322106,0.009771,0.037142
0.040000,647.129812,24.012953,-6.300526,0.009736,0.037107
0.041000,647.319332,24.013733,-6.299636,0.009732,0.037097
0.042000,647.131242,24.013433,-6.255516,0.009667,0.037108
0.043000,647.222032,23.993583,-6.278946,0.009701,0.037072
0.044000,647.219682,23.954103,-6.278346,0.009700,0.037011
0.045000,647.408552,23.955103,-6.234116,0.009629,0.037002
0.046000,647.690292,23.936513,-6.211646,0.009590,0.036957
0.047000,647.593642,23.916143,-6.234296,0.009627,0.036931
0.048000,647.689642,23.936733,-6.168306,0.009524,0.036957
0.049000,647.778082,23.877403,-6.191136,0.009557,0.036860
0.050000,647.967602,23.878183,-6.190246,0.009553,0.036851
0.051000,647.587642,23.837623,-6.146416,0.009491,0.036810
0.052000,647.584642,23.798363,-6.102476,0.009423,0.036749
0.053000,647.587642,23.837623,-6.146416,0.009491,0.036810
0.054000,647.584642,23.798363,-6.102476,0.009423,0.036749
0.055000,647.676862,23.778993,-6.080896,0.009389,0.036714
0.056000,647.768302,23.758923,-6.147666,0.009491,0.036678
0.057000,647.957172,23.759923,-6.103436,0.009420,0.036669
0.058000,647.670082,23.699773,-6.081366,0.009390,0.036592
0.059000,647.478212,23.659513,-6.081656,0.009393,0.036541
0.060000,647.385342,23.679103,-6.059896,0.009361,0.036577
0.061000,647.385342,23.679103,-6.059896,0.009361,0.036577
0.062000,647.382992,23.639623,-6.059296,0.009360,0.036516
0.063000,647.287772,23.619733,-6.036936,0.009327,0.036490
0.064000,647.376212,23.560403,-6.059766,0.009361,0.036394
0.065000,647.376212,23.560403,-6.059766,0.009361,0.036394
0.066000,647.184342,23.520143,-6.060056,0.009364,0.036342
0.067000,647.089122,23.500253,-6.037696,0.009331,0.036317
0.068000,646.804382,23.479583,-6.016226,0.009301,0.036301
0.069000,646.520292,23.458693,-6.038096,0.009339,0.036285
0.070000,646.420642,23.399063,-6.016806,0.009308,0.036198
0.071000,646.323992,23.378693,-6.039456,0.009344,0.036172
0.072000,646.510512,23.340213,-5.994626,0.009272,0.036102
0.073000,646.321642,23.339213,-6.038856,0.009343,0.036111
0.074000,646.321642,23.339213,-6.038856,0.009343,0.036111
0.075000,645.937902,23.258693,-6.039436,0.009350,0.036008
0.076000,645.841252,23.238323,-6.062086,0.009386,0.035981
0.077000,645.749032,23.257693,-6.083666,0.009421,0.036017
0.078000,645.556512,23.217653,-6.040616,0.009357,0.035965
0.079000,645.557162,23.217433,-6.083956,0.009424,0.035965
0.080000,645.458162,23.157583,-6.106006,0.009460,0.035878
0.081000,645.550382,23.138213,-6.084426,0.009425,0.035843
0.082000,645.550382,23.138213,-6.084426,0.009425,0.035843
0.083000,645.266292,23.117323,-6.106296,0.009463,0.035826
0.084000,645.171072,23.097433,-6.083936,0.009430,0.035800
0.085000,644.979202,23.057173,-6.084226,0.009433,0.035749
0.086000,644.791762,23.056653,-6.083446,0.009435,0.035758
0.087000,644.695112,23.036283,-6.106096,0.009471,0.035732
0.088000,644.880202,22.997323,-6.106276,0.009469,0.035661
0.089000,644.780552,22.937693,-6.084986,0.009437,0.035574
0.090000,644.781202,22.937473,-6.128326,0.009505,0.035574
0.091000,644.684552,22.917103,-6.150976,0.009541,0.035548
0.092000,644.400462,22.896213,-6.172846,0.009579,0.035531
0.093000,644.305242,22.876323,-6.150486,0.009546,0.035505
0.094000,644.393682,22.816993,-6.173316,0.009580,0.035408
0.095000,644.391332,22.777513,-6.172716,0.009579,0.035347
0.096000,644.299112,22.796883,-6.194296,0.009614,0.035382
0.097000,644.391982,22.777293,-6.216056,0.009646,0.035347
0.098000,644.292332,22.717663,-6.194766,0.009615,0.035260
