Time,Fz,Mx,My,CoPx,CoPy
0.000000,486.016486,29.504296,6.955174,-0.014311,0.060706
0.001000,485.923616,29.523886,6.976934,-0.014358,0.060758
0.002000,485.919836,29.483926,6.932524,-0.014267,0.060677
0.003000,485.919836,29.483926,6.932524,-0.014267,0.060677
0.004000,486.012706,29.464336,6.910764,-0.014219,0.060625
0.005000,485.635096,29.463256,6.953994,-0.014319,0.060670
0.006000,485.635096,29.463256,6.953994,-0.014319,0.060670
0.007000,485.635096,29.463256,6.953994,-0.014319,0.060670
0.008000,485.727966,29.443666,6.932234,-0.014272,0.060618
0.009000,485.635096,29.463256,6.953994,-0.014319,0.060670
0.010000,485.632746,29.423776,6.954594,-0.014321,0.060589
0.011000,485.539876,29.443366,6.976354,-0.014368,0.060640
0.012000,485.635096,29.463256,6.953994,-0.014319,0.060670
0.013000,485.538446,29.442886,6.931344,-0.014276,0.060640
0.014000,485.542876,29.482626,6.932414,-0.014278,0.060721
0.015000,485.352436,29.442846,6.977134,-0.014375,0.060663
0.016000,485.351006,29.442366,6.932124,-0.014283,0.060662
0.017000,485.447656,29.462736,6.954774,-0.014327,0.060692
0.018000,485.540526,29.443146,6.933014,-0.014279,0.060640
0.019000,485.727966,29.443666,6.932234,-0.014272,0.060618
0.020000,485.539876,29.443366,6.976354,-0.014368,0.060640
0.021000,485.350356,29.442586,6.975464,-0.014372,0.060663
0.022000,485.539876,29.443366,6.976354,-0.014368,0.060640
0.023000,485.447656,29.462736,6.954774,-0.014327,0.060692
0.024000,485.351006,29.442366,6.932124,-0.014283,0.060662
0.025000,485.539876,29.443366,6.976354,-0.014368,0.060640
0.026000,485.539876,29.443366,6.976354,-0.014368,0.060640
0.027000,485.632746,29.423776,6.954594,-0.014321,0.060589
0.028000,485.632746,29.423776,6.954594,-0.014321,0.060589
0.029000,485.540526,29.443146,6.933014,-0.014279,0.060640
0.030000,485.447656,29.462736,6.954774,-0.014327,0.060692
0.031000,485.447656,29.462736,6.954774,-0.014327,0.060692
0.032000,485.447656,29.462736,6.954774,-0.014327,0.060692
0.033000,485.539876,29.443366,6.976354,-0.014368,0.060640
0.034000,485.632746,29.423776,6.954594,-0.014321,0.060589
0.035000,485.729396,29.444146,6.977244,-0.014364,0.060618
0.036000,485.729396,29.444146,6.977244,-0.014364,0.060618
0.037000,485.731746,29.483626,6.976644,-0.014363,0.060699
0.038000,485.828396,29.503996,6.999294,-0.014407,0.060729
0.039000,485.731746,29.483626,6.976644,-0.014363,0.060699
0.040000,485.734746,29.522886,6.932704,-0.014273,0.060780
0.041000,485.736176,29.523366,6.977714,-0.014365,0.060781
