Time,Fz,Mx,My,CoPx,CoPy
0.000000,490.773157,19.889979,-0.312364,0.000636,0.040528
0.001000,490.776156,19.929239,-0.356304,0.000726,0.040608
0.002000,491.060246,19.950129,-0.334434,0.000681,0.040627
0.003000,490.968026,19.969499,-0.356014,0.000725,0.040674
0.004000,490.782936,20.008459,-0.355834,0.000725,0.040768
0.005000,490.782936,20.008459,-0.355834,0.000725,0.040768
0.006000,490.782936,20.008459,-0.355834,0.000725,0.040768
0.007000,490.976236,20.049199,-0.310534,0.000632,0.040835
0.008000,490.976236,20.049199,-0.310534,0.000632,0.040835
0.009000,491.256546,20.030129,-0.333074,0.000678,0.040773
0.010000,491.067026,20.029349,-0.333964,0.000680,0.040787
0.011000,490.974806,20.048719,-0.355544,0.000724,0.040835
0.012000,491.258896,20.069609,-0.333674,0.000679,0.040853
0.013000,491.071456,20.069089,-0.332894,0.000678,0.040868
0.014000,490.974156,20.048939,-0.312204,0.000636,0.040835
0.015000,491.163676,20.049719,-0.311314,0.000634,0.040821
0.016000,491.067026,20.029349,-0.333964,0.000680,0.040787
0.017000,491.067026,20.029349,-0.333964,0.000680,0.040787
0.018000,491.067026,20.029349,-0.333964,0.000680,0.040787
0.019000,491.159246,20.009979,-0.312384,0.000636,0.040740
0.020000,491.062596,19.989609,-0.335034,0.000682,0.040707
0.021000,490.875156,19.989089,-0.334254,0.000681,0.040721
0.022000,490.870727,19.949349,-0.335324,0.000683,0.040641
0.023000,490.870077,19.949569,-0.291984,0.000595,0.040641
0.024000,490.678857,19.909089,-0.335614,0.000684,0.040575
0.025000,490.773427,19.929199,-0.314634,0.000641,0.040608
0.026000,490.866297,19.909609,-0.336394,0.000685,0.040560
0.027000,490.774077,19.928979,-0.357974,0.000729,0.040607
0.028000,490.585987,19.928679,-0.313854,0.000640,0.040622
0.029000,490.484907,19.868569,-0.337574,0.000688,0.040508
0.030000,490.388257,19.848199,-0.360224,0.000735,0.040474
0.031000,490.389687,19.848679,-0.315214,0.000643,0.040475
0.032000,490.577777,19.848979,-0.359334,0.000732,0.040460
0.033000,490.481127,19.828609,-0.381984,0.000779,0.040427
0.034000,490.481127,19.828609,-0.381984,0.000779,0.040427
0.035000,490.293037,19.828309,-0.337864,0.000689,0.040442
0.036000,490.196387,19.807939,-0.360514,0.000735,0.040408
0.037000,490.196387,19.807939,-0.360514,0.000735,0.040408
0.038000,490.099737,19.787569,-0.383164,0.000782,0.040375
0.039000,489.907867,19.747309,-0.383454,0.000783,0.040308
0.040000,489.814997,19.766899,-0.361694,0.000738,0.040356
0.041000,489.813567,19.766419,-0.406704,0.000830,0.040355
0.042000,489.906437,19.746829,-0.428464,0.000875,0.040307
0.043000,490.003087,19.767199,-0.405814,0.000828,0.040341
0.044000,490.095307,19.747829,-0.384234,0.000784,0.040294
0.045000,490.093877,19.747349,-0.429244,0.000876,0.040293
0.046000,490.001657,19.766719,-0.450824,0.000920,0.040340
0.047000,490.001657,19.766719,-0.450824,0.000920,0.040340
0.048000,490.093877,19.747349,-0.429244,0.000876,0.040293
0.049000,490.096227,19.786829,-0.429844,0.000877,0.040373
0.050000,490.096877,19.786609,-0.473184,0.000965,0.040373
0.051000,490.189097,19.767239,-0.451604,0.000921,0.040326
0.052000,490.189097,19.767239,-0.451604,0.000921,0.040326
0.053000,490.377187,19.767539,-0.495724,0.001011,0.040311
0.054000,490.284317,19.787129,-0.473964,0.000967,0.040358
0.055000,490.282887,19.786649,-0.518974,0.001059,0.040358
0.056000,490.284317,19.787129,-0.473964,0.000967,0.040358
0.057000,490.375757,19.767059,-0.540734,0.001103,0.040310
0.058000,490.470977,19.786949,-0.563094,0.001148,0.040343
0.059000,490.567627,19.807319,-0.540444,0.001102,0.040376
0.060000,490.755067,19.807839,-0.541224,0.001103,0.040362
0.061000,490.847937,19.788249,-0.562984,0.001147,0.040314
0.062000,490.847937,19.788249,-0.562984,0.001147,0.040314
0.063000,490.847937,19.788249,-0.562984,0.001147,0.040314
0.064000,490.941587,19.769359,-0.496394,0.001011,0.040268
0.065000,490.941587,19.769359,-0.496394,0.001011,0.040268
0.066000,491.033027,19.749289,-0.563164,0.001147,0.040220
0.067000,491.128247,19.769179,-0.585524,0.001192,0.040253
0.068000,491.220467,19.749809,-0.563944,0.001148,0.040206
0.069000,491.505207,19.770479,-0.585414,0.001191,0.040224
0.070000,491.505207,19.770479,-0.585414,0.001191,0.040224
0.071000,491.601857,19.790849,-0.562764,0.001145,0.040258
0.072000,491.505207,19.770479,-0.585414,0.001191,0.040224
0.073000,491.412987,19.789849,-0.606994,0.001235,0.040271
0.074000,491.412337,19.790069,-0.563654,0.001147,0.040272
0.075000,491.505207,19.770479,-0.585414,0.001191,0.040224
0.076000,491.694727,19.771259,-0.584524,0.001189,0.040210
0.077000,491.786947,19.751889,-0.562944,0.001145,0.040164
0.078000,491.697077,19.810739,-0.585124,0.001190,0.040291
0.079000,491.786947,19.751889,-0.562944,0.001145,0.040164
0.080000,491.879167,19.732519,-0.541364,0.001101,0.040117
0.081000,491.882167,19.771779,-0.585304,0.001190,0.040196
0.082000,491.974387,19.752409,-0.563724,0.001146,0.040149
0.083000,491.879817,19.732299,-0.584704,0.001189,0.040116
0.084000,491.972037,19.712929,-0.563124,0.001145,0.040069
0.085000,492.071037,19.772779,-0.541074,0.001100,0.040183
0.086000,492.163907,19.753189,-0.562834,0.001144,0.040135
0.087000,491.974387,19.752409,-0.563724,0.001146,0.040149
0.088000,492.163907,19.753189,-0.562834,0.001144,0.040135
0.089000,491.978817,19.792149,-0.562654,0.001144,0.040230
0.090000,492.160127,19.713229,-0.607244,0.001234,0.040055
0.091000,492.345217,19.674269,-0.607424,0.001234,0.039960
0.092000,492.345217,19.674269,-0.607424,0.001234,0.039960
0.093000,492.441867,19.694639,-0.584774,0.001187,0.039994
0.094000,492.252347,19.693859,-0.585664,0.001190,0.040008
0.095000,492.160127,19.713229,-0.607244,0.001234,0.040055
0.096000,492.252347,19.693859,-0.585664,0.001190,0.040008
0.097000,492.252347,19.693859,-0.585664,0.001190,0.040008
0.098000,492.252347,19.693859,-0.585664,0.001190,0.040008
0.099000,492.252347,19.693859,-0.585664,0.001190,0.040008
0.100000,492.348997,19.714229,-0.563014,0.001144,0.040041
0.101000,492.441867,19.694639,-0.584774,0.001187,0.039994
0.102000,492.345217,19.674269,-0.607424,0.001234,0.039960
0.103000,492.345217,19.674269,-0.607424,0.001234,0.039960
0.104000,492.345217,19.674269,-0.607424,0.001234,0.039960
0.105000,492.437437,19.654899,-0.585844,0.001190,0.039913
0.106000,492.157127,19.673969,-0.563304,0.001145,0.039975
0.107000,492.153347,19.634009,-0.607714,0.001235,0.039894
0.108000,492.245567,19.614639,-0.586134,0.001191,0.039847
0.109000,492.338437,19.595049,-0.607894,0.001235,0.039800
0.110000,492.245567,19.614639,-0.586134,0.001191,0.039847
0.111000,492.153347,19.634009,-0.607714,0.001235,0.039894
0.112000,492.153347,19.634009,-0.607714,0.001235,0.039894
0.113000,492.058127,19.614119,-0.585354,0.001190,0.039861
0.114000,492.060477,19.653599,-0.585954,0.001191,0.039941
0.115000,492.056697,19.613639,-0.630364,0.001281,0.039861
0.116000,492.058127,19.614119,-0.585354,0.001190,0.039861
0.117000,491.961477,19.593749,-0.608004,0.001236,0.039828
0.118000,491.961477,19.593749,-0.608004,0.001236,0.039828
0.119000,491.868607,19.613339,-0.586244,0.001192,0.039875
0.120000,491.773387,19.593449,-0.563884,0.001147,0.039842
0.121000,491.774037,19.593229,-0.607224,0.001235,0.039842
0.122000,491.392647,19.552189,-0.608404,0.001238,0.039789
