Time,Fz,Mx,My,CoPx,CoPy
0.000000,727.577539,26.654460,20.334055,-0.027948,0.036635
0.001000,727.769409,26.694720,20.334345,-0.027941,0.036680
0.002000,727.677189,26.714090,20.312765,-0.027915,0.036711
0.003000,727.672759,26.674350,20.311695,-0.027913,0.036657
0.004000,727.769409,26.694720,20.334345,-0.027941,0.036680
0.005000,727.579889,26.693940,20.333455,-0.027947,0.036689
0.006000,727.580539,26.693720,20.290115,-0.027887,0.036688
0.007000,727.487669,26.713310,20.311875,-0.027921,0.036720
0.008000,727.675109,26.713830,20.311095,-0.027912,0.036711
0.009000,727.580539,26.693720,20.290115,-0.027887,0.036688
0.010000,727.672759,26.674350,20.311695,-0.027913,0.036657
0.011000,727.576109,26.653980,20.289045,-0.027886,0.036634
0.012000,727.672759,26.674350,20.311695,-0.027913,0.036657
0.013000,727.487669,26.713310,20.311875,-0.027921,0.036720
0.014000,727.487669,26.713310,20.311875,-0.027921,0.036720
0.015000,727.487669,26.713310,20.311875,-0.027921,0.036720
0.016000,727.487669,26.713310,20.311875,-0.027921,0.036720
0.017000,727.484669,26.674050,20.355815,-0.027981,0.036666
0.018000,727.483239,26.673570,20.310805,-0.027919,0.036666
0.019000,727.580539,26.693720,20.290115,-0.027887,0.036688
0.020000,727.388669,26.653460,20.289825,-0.027894,0.036643
0.021000,727.203579,26.692420,20.290005,-0.027901,0.036706
0.022000,727.108359,26.672530,20.312365,-0.027936,0.036683
0.023000,726.918839,26.671750,20.311475,-0.027942,0.036692
0.024000,726.918189,26.671970,20.354815,-0.028002,0.036692
0.025000,727.102499,26.632310,20.266285,-0.027873,0.036628
0.026000,727.011709,26.652160,20.289715,-0.027908,0.036660
0.027000,727.011059,26.652380,20.333055,-0.027968,0.036660
0.028000,726.916489,26.632270,20.312075,-0.027943,0.036637
0.029000,726.726969,26.631490,20.311185,-0.027949,0.036646
0.030000,726.634749,26.650860,20.289605,-0.027923,0.036677
0.031000,726.353009,26.669450,20.267135,-0.027903,0.036717
0.032000,726.445229,26.650080,20.288715,-0.027929,0.036686
0.033000,726.535099,26.591230,20.310895,-0.027956,0.036600
0.034000,726.539529,26.630970,20.311965,-0.027957,0.036655
0.035000,726.535749,26.591010,20.267555,-0.027896,0.036600
0.036000,726.445229,26.650080,20.288715,-0.027929,0.036686
0.037000,726.447309,26.650340,20.290385,-0.027931,0.036686
0.038000,726.350009,26.630190,20.311075,-0.027963,0.036663
0.039000,726.634749,26.650860,20.289605,-0.027923,0.036677
0.040000,726.634749,26.650860,20.289605,-0.027923,0.036677
0.041000,726.634099,26.651080,20.332945,-0.027982,0.036677
0.042000,726.726969,26.631490,20.311185,-0.027949,0.036646
0.043000,726.634099,26.651080,20.332945,-0.027982,0.036677
0.044000,726.634099,26.651080,20.332945,-0.027982,0.036677
0.045000,726.730749,26.671450,20.355595,-0.028010,0.036701
0.046000,726.634099,26.651080,20.332945,-0.027982,0.036677
0.047000,726.634099,26.651080,20.332945,-0.027982,0.036677
0.048000,726.541879,26.670450,20.311365,-0.027956,0.036709
0.049000,726.541879,26.670450,20.311365,-0.027956,0.036709
0.050000,726.634749,26.650860,20.289605,-0.027923,0.036677
0.051000,726.446659,26.650560,20.333725,-0.027991,0.036686
0.052000,726.634099,26.651080,20.332945,-0.027982,0.036677
0.053000,726.350009,26.630190,20.311075,-0.027963,0.036663
0.054000,726.446659,26.650560,20.333725,-0.027991,0.036686
0.055000,726.542529,26.670230,20.268025,-0.027897,0.036708
0.056000,726.164919,26.669150,20.311255,-0.027971,0.036726
0.057000,726.164919,26.669150,20.311255,-0.027971,0.036726
0.058000,726.446659,26.650560,20.333725,-0.027991,0.036686
0.059000,726.539529,26.630970,20.311965,-0.027957,0.036655
0.060000,726.257789,26.649560,20.289495,-0.027937,0.036694
0.061000,726.541879,26.670450,20.311365,-0.027956,0.036709
0.062000,726.353789,26.670150,20.355485,-0.028024,0.036718
0.063000,726.257789,26.649560,20.289495,-0.027937,0.036694
0.064000,726.164919,26.669150,20.311255,-0.027971,0.036726
0.065000,726.261569,26.689520,20.333905,-0.027998,0.036749
0.066000,726.353789,26.670150,20.355485,-0.028024,0.036718
0.067000,726.353789,26.670150,20.355485,-0.028024,0.036718
0.068000,726.354439,26.669930,20.312145,-0.027965,0.036718
0.069000,726.354439,26.669930,20.312145,-0.027965,0.036718
0.070000,725.977479,26.668630,20.312035,-0.027979,0.036735
0.071000,726.072699,26.688520,20.289675,-0.027944,0.036757
0.072000,726.072699,26.688520,20.289675,-0.027944,0.036757
0.073000,726.072699,26.688520,20.289675,-0.027944,0.036757
0.074000,726.169349,26.708890,20.312325,-0.027972,0.036781
0.075000,726.261569,26.689520,20.333905,-0.027998,0.036749
0.076000,726.072699,26.688520,20.289675,-0.027944,0.036757
0.077000,726.072699,26.688520,20.289675,-0.027944,0.036757
0.078000,726.165569,26.668930,20.267915,-0.027911,0.036726
0.079000,726.072699,26.688520,20.289675,-0.027944,0.036757
0.080000,726.077129,26.728260,20.290745,-0.027946,0.036812
0.081000,725.981909,26.708370,20.313105,-0.027980,0.036789
0.082000,726.072699,26.688520,20.289675,-0.027944,0.036757
0.083000,725.980479,26.707890,20.268095,-0.027918,0.036789
0.084000,725.980479,26.707890,20.268095,-0.027918,0.036789
0.085000,726.169349,26.708890,20.312325,-0.027972,0.036781
0.086000,726.169349,26.708890,20.312325,-0.027972,0.036781
0.087000,725.980479,26.707890,20.268095,-0.027918,0.036789
0.088000,726.077129,26.728260,20.290745,-0.027946,0.036812
0.089000,726.077129,26.728260,20.290745,-0.027946,0.036812
0.090000,726.173779,26.748630,20.313395,-0.027973,0.036835
0.091000,725.984259,26.747850,20.312505,-0.027979,0.036844
0.092000,725.980479,26.707890,20.268095,-0.027918,0.036789
0.093000,726.176779,26.787890,20.269455,-0.027913,0.036889
