Time,Fz,Mx,My,CoPx,CoPy
0.000000,872.911449,27.379006,1.525070,-0.001747,0.031365
0.001000,872.819229,27.398376,1.503490,-0.001723,0.031391
0.002000,872.819229,27.398376,1.503490,-0.001723,0.031391
0.003000,872.726359,27.417966,1.525250,-0.001748,0.031416
0.004000,872.726359,27.417966,1.525250,-0.001748,0.031416
0.005000,872.726359,27.417966,1.525250,-0.001748,0.031416
0.006000,872.911449,27.379006,1.525070,-0.001747,0.031365
0.007000,872.907019,27.339266,1.524000,-0.001746,0.031320
0.008000,873.191759,27.359936,1.502530,-0.001721,0.031333
0.009000,873.099539,27.379306,1.480950,-0.001696,0.031359
0.010000,872.910019,27.378526,1.480060,-0.001696,0.031365
0.011000,872.906239,27.338566,1.435650,-0.001645,0.031319
0.012000,872.905589,27.338786,1.478990,-0.001694,0.031319
0.013000,872.998459,27.319196,1.457230,-0.001669,0.031294
0.014000,873.001459,27.358456,1.413290,-0.001619,0.031338
0.015000,872.904809,27.338086,1.390640,-0.001593,0.031319
0.016000,872.997029,27.318716,1.412220,-0.001618,0.031293
0.017000,873.184469,27.319236,1.411440,-0.001616,0.031287
0.018000,873.092249,27.338606,1.389860,-0.001592,0.031312
0.019000,873.187469,27.358496,1.367500,-0.001566,0.031332
0.020000,873.280339,27.338906,1.345740,-0.001541,0.031306
0.021000,873.279689,27.339126,1.389080,-0.001591,0.031306
0.022000,873.184469,27.319236,1.411440,-0.001616,0.031287
0.023000,873.280339,27.338906,1.345740,-0.001541,0.031306
0.024000,873.372559,27.319536,1.367320,-0.001566,0.031281
0.025000,873.559999,27.320056,1.366540,-0.001564,0.031274
0.026000,873.562999,27.359316,1.322600,-0.001514,0.031319
0.027000,873.559219,27.319356,1.278190,-0.001463,0.031274
0.028000,873.466349,27.338946,1.299950,-0.001488,0.031299
0.029000,873.466349,27.338946,1.299950,-0.001488,0.031299
0.030000,873.466349,27.338946,1.299950,-0.001488,0.031299
0.031000,873.369699,27.318576,1.277300,-0.001462,0.031280
0.032000,873.369699,27.318576,1.277300,-0.001462,0.031280
0.033000,873.561569,27.358836,1.277590,-0.001463,0.031319
0.034000,873.464919,27.338466,1.254940,-0.001437,0.031299
0.035000,873.560139,27.358356,1.232580,-0.001411,0.031318
0.036000,873.275399,27.337686,1.254050,-0.001436,0.031305
0.037000,873.275399,27.337686,1.254050,-0.001436,0.031305
0.038000,873.370619,27.357576,1.231690,-0.001410,0.031324
0.039000,873.276049,27.337466,1.210710,-0.001386,0.031304
0.040000,873.463489,27.337986,1.209930,-0.001385,0.031298
0.041000,873.463489,27.337986,1.209930,-0.001385,0.031298
0.042000,873.648579,27.299026,1.209750,-0.001385,0.031247
0.043000,873.647149,27.298546,1.164740,-0.001333,0.031247
0.044000,873.550499,27.278176,1.142090,-0.001307,0.031227
0.045000,873.554929,27.317916,1.143160,-0.001309,0.031272
0.046000,873.553499,27.317436,1.098150,-0.001257,0.031272
0.047000,873.645719,27.298066,1.119730,-0.001282,0.031246
0.048000,873.553499,27.317436,1.098150,-0.001257,0.031272
0.049000,873.837589,27.338326,1.120020,-0.001282,0.031285
