Time,Fz,Mx,My,CoPx,CoPy
0.000000,672.922592,38.840119,-6.272373,0.009321,0.057719
0.001000,672.918162,38.800379,-6.273443,0.009323,0.057660
0.002000,673.014812,38.820749,-6.250793,0.009288,0.057682
0.003000,672.825942,38.819749,-6.295023,0.009356,0.057697
0.004000,672.918812,38.800159,-6.316783,0.009387,0.057659
0.005000,672.918812,38.800159,-6.316783,0.009387,0.057659
0.006000,672.823592,38.780269,-6.294423,0.009355,0.057638
0.007000,672.730722,38.799859,-6.272663,0.009324,0.057675
0.008000,672.730722,38.799859,-6.272663,0.009324,0.057675
0.009000,672.728372,38.760379,-6.272063,0.009323,0.057617
0.010000,672.915812,38.760899,-6.272843,0.009322,0.057601
0.011000,672.820592,38.741009,-6.250483,0.009290,0.057580
0.012000,672.820592,38.741009,-6.250483,0.009290,0.057580
0.013000,672.723942,38.720639,-6.273133,0.009325,0.057558
0.014000,672.723942,38.720639,-6.273133,0.009325,0.057558
0.015000,672.728372,38.760379,-6.272063,0.009323,0.057617
0.016000,672.723942,38.720639,-6.273133,0.009325,0.057558
0.017000,672.820592,38.741009,-6.250483,0.009290,0.057580
0.018000,672.816162,38.701269,-6.251553,0.009292,0.057521
0.019000,672.816162,38.701269,-6.251553,0.009292,0.057521
0.020000,673.005032,38.702269,-6.207323,0.009223,0.057507
0.021000,672.906032,38.642419,-6.229373,0.009257,0.057426
0.022000,672.909032,38.681679,-6.273313,0.009323,0.057484
0.023000,672.723942,38.720639,-6.273133,0.009325,0.057558
0.024000,672.816162,38.701269,-6.251553,0.009292,0.057521
0.025000,672.721592,38.681159,-6.272533,0.009324,0.057500
0.026000,672.721592,38.681159,-6.272533,0.009324,0.057500
0.027000,672.909032,38.681679,-6.273313,0.009323,0.057484
0.028000,673.094122,38.642719,-6.273493,0.009320,0.057411
0.029000,673.094122,38.642719,-6.273493,0.009320,0.057411
0.030000,673.091772,38.603239,-6.272893,0.009320,0.057352
0.031000,672.995122,38.582869,-6.295543,0.009355,0.057330
0.032000,672.713382,38.601460,-6.318013,0.009392,0.057382
0.033000,672.902252,38.602459,-6.273783,0.009323,0.057367
0.034000,672.902252,38.602459,-6.273783,0.009323,0.057367
0.035000,672.995122,38.582869,-6.295543,0.009355,0.057330
0.036000,672.995122,38.582869,-6.295543,0.009355,0.057330
0.037000,672.990692,38.543129,-6.296613,0.009356,0.057271
0.038000,672.803252,38.542610,-6.295833,0.009358,0.057287
0.039000,672.894042,38.522760,-6.319263,0.009391,0.057249
0.040000,672.988342,38.503650,-6.296013,0.009355,0.057213
0.041000,672.898472,38.562500,-6.318193,0.009390,0.057308
0.042000,672.798822,38.502870,-6.296903,0.009359,0.057228
0.043000,672.706602,38.522240,-6.318483,0.009393,0.057265
0.044000,672.706602,38.522240,-6.318483,0.009393,0.057265
0.045000,672.799472,38.502650,-6.340243,0.009424,0.057228
0.046000,672.986912,38.503170,-6.341023,0.009422,0.057212
0.047000,672.891692,38.483280,-6.318663,0.009390,0.057191
0.048000,672.702822,38.482280,-6.362893,0.009459,0.057205
0.049000,672.702822,38.482280,-6.362893,0.009459,0.057205
0.050000,672.702822,38.482280,-6.362893,0.009459,0.057205
0.051000,672.606172,38.461910,-6.385543,0.009494,0.057183
0.052000,672.700472,38.442800,-6.362293,0.009458,0.057147
0.053000,672.887912,38.443320,-6.363073,0.009456,0.057132
0.054000,672.696042,38.403060,-6.363363,0.009459,0.057088
0.055000,672.696692,38.402840,-6.406703,0.009524,0.057088
0.056000,672.599392,38.382690,-6.386013,0.009495,0.057066
0.057000,672.507172,38.402060,-6.407593,0.009528,0.057103
0.058000,672.411952,38.382170,-6.385233,0.009496,0.057081
0.059000,672.504822,38.362580,-6.406993,0.009527,0.057044
