Time,Fz,Mx,My,CoPx,CoPy
0.000000,672.573462,27.208050,-7.383023,0.010977,0.040454
0.001000,672.665682,27.188680,-7.361443,0.010944,0.040419
0.002000,672.573462,27.208050,-7.383023,0.010977,0.040454
0.003000,672.665682,27.188680,-7.361443,0.010944,0.040419
0.004000,672.574242,27.208750,-7.294673,0.010846,0.040455
0.005000,672.385372,27.207750,-7.338903,0.010915,0.040465
0.006000,672.480592,27.227640,-7.361263,0.010946,0.040488
0.007000,672.477592,27.188380,-7.317323,0.010881,0.040430
0.008000,672.477592,27.188380,-7.317323,0.010881,0.040430
0.009000,672.477592,27.188380,-7.317323,0.010881,0.040430
0.010000,672.477592,27.188380,-7.317323,0.010881,0.040430
0.011000,672.572812,27.208270,-7.339683,0.010913,0.040454
0.012000,672.574242,27.208750,-7.294673,0.010846,0.040455
0.013000,672.292502,27.227340,-7.317143,0.010884,0.040499
0.014000,672.292502,27.227340,-7.317143,0.010884,0.040499
0.015000,672.482022,27.228120,-7.316253,0.010879,0.040489
0.016000,672.574242,27.208750,-7.294673,0.010846,0.040455
0.017000,672.667112,27.189160,-7.316433,0.010877,0.040420
0.018000,672.662682,27.149420,-7.317503,0.010878,0.040361
0.019000,672.569812,27.169010,-7.295743,0.010848,0.040396
0.020000,672.477592,27.188380,-7.317323,0.010881,0.040430
0.021000,672.574242,27.208750,-7.294673,0.010846,0.040455
0.022000,672.574242,27.208750,-7.294673,0.010846,0.040455
0.023000,672.482022,27.228120,-7.316253,0.010879,0.040489
0.024000,672.574892,27.208530,-7.338013,0.010910,0.040454
0.025000,672.667112,27.189160,-7.316433,0.010877,0.040420
0.026000,672.665032,27.188900,-7.318103,0.010879,0.040420
0.027000,672.572812,27.208270,-7.339683,0.010913,0.040454
0.028000,672.477592,27.188380,-7.317323,0.010881,0.040430
0.029000,672.477592,27.188380,-7.317323,0.010881,0.040430
0.030000,672.385372,27.207750,-7.338903,0.010915,0.040465
0.031000,672.385372,27.207750,-7.338903,0.010915,0.040465
0.032000,672.570462,27.168790,-7.339083,0.010912,0.040395
0.033000,672.759332,27.169790,-7.294853,0.010843,0.040386
