Time,Fz,Mx,My,CoPx,CoPy
0.000000,673.149232,42.601979,-2.225323,0.003306,0.063288
0.001000,673.337322,42.602279,-2.269443,0.003370,0.063270
0.002000,673.246532,42.622129,-2.246013,0.003336,0.063308
0.003000,673.153662,42.641719,-2.224253,0.003304,0.063346
0.004000,673.341102,42.642239,-2.225033,0.003304,0.063329
0.005000,673.435402,42.623129,-2.201783,0.003269,0.063292
0.006000,673.338102,42.602979,-2.181093,0.003239,0.063271
0.007000,673.529972,42.643239,-2.180803,0.003238,0.063313
0.008000,673.624272,42.624129,-2.157553,0.003203,0.063276
0.009000,673.529052,42.604239,-2.135193,0.003170,0.063255
0.010000,673.436182,42.623829,-2.113433,0.003138,0.063293
0.011000,673.339532,42.603459,-2.136083,0.003172,0.063272
0.012000,673.436182,42.623829,-2.113433,0.003138,0.063293
0.013000,673.532832,42.644199,-2.090783,0.003104,0.063314
0.014000,673.532832,42.644199,-2.090783,0.003104,0.063314
0.015000,673.625052,42.624829,-2.069203,0.003072,0.063277
0.016000,673.814572,42.625609,-2.068313,0.003070,0.063260
0.017000,673.908872,42.606499,-2.045063,0.003035,0.063223
0.018000,673.911222,42.645979,-2.045663,0.003036,0.063281
0.019000,673.816002,42.626089,-2.023303,0.003003,0.063261
0.020000,673.624132,42.585829,-2.023593,0.003004,0.063219
0.021000,673.720782,42.606199,-2.000943,0.002970,0.063240
0.022000,673.908222,42.606719,-2.001723,0.002970,0.063223
0.023000,673.813002,42.586829,-1.979363,0.002938,0.063203
0.024000,673.813002,42.586829,-1.979363,0.002938,0.063203
0.025000,673.905222,42.567459,-1.957783,0.002905,0.063165
0.026000,673.905222,42.567459,-1.957783,0.002905,0.063165
0.027000,673.905222,42.567459,-1.957783,0.002905,0.063165
0.028000,673.999522,42.548349,-1.934533,0.002870,0.063128
0.029000,673.717782,42.566939,-1.957003,0.002905,0.063182
0.030000,673.807652,42.508089,-1.934823,0.002871,0.063086
0.031000,673.807652,42.508089,-1.934823,0.002871,0.063086
0.032000,673.807002,42.508309,-1.891483,0.002807,0.063087
0.033000,673.992092,42.469349,-1.891663,0.002807,0.063012
0.034000,673.896872,42.449459,-1.869303,0.002774,0.062991
0.035000,673.993522,42.469829,-1.846653,0.002740,0.063012
0.036000,673.898302,42.449939,-1.824293,0.002707,0.062992
0.037000,673.898302,42.449939,-1.824293,0.002707,0.062992
0.038000,673.898302,42.449939,-1.824293,0.002707,0.062992
0.039000,673.990522,42.430569,-1.802713,0.002675,0.062954
0.040000,673.990522,42.430569,-1.802713,0.002675,0.062954
0.041000,674.082742,42.411199,-1.781133,0.002642,0.062917
0.042000,673.987522,42.391309,-1.758773,0.002610,0.062896
0.043000,673.987522,42.391309,-1.758773,0.002610,0.062896
0.044000,673.987522,42.391309,-1.758773,0.002610,0.062896
0.045000,673.985172,42.351829,-1.758173,0.002609,0.062838
0.046000,674.077392,42.332459,-1.736593,0.002576,0.062801
0.047000,673.984522,42.352049,-1.714833,0.002544,0.062838
0.048000,673.984522,42.352049,-1.714833,0.002544,0.062838
0.049000,674.074392,42.293199,-1.692653,0.002511,0.062743
0.050000,674.072042,42.253719,-1.692053,0.002510,0.062684
0.051000,674.074392,42.293199,-1.692653,0.002511,0.062743
0.052000,674.072042,42.253719,-1.692053,0.002510,0.062684
0.053000,674.072042,42.253719,-1.692053,0.002510,0.062684
0.054000,673.884602,42.253199,-1.691273,0.002510,0.062701
0.055000,673.884602,42.253199,-1.691273,0.002510,0.062701
0.056000,674.069042,42.214459,-1.648113,0.002445,0.062626
0.057000,673.969392,42.154829,-1.626823,0.002414,0.062547
0.058000,673.969392,42.154829,-1.626823,0.002414,0.062547
0.059000,674.158262,42.155829,-1.582593,0.002348,0.062531
0.060000,674.155912,42.116349,-1.581993,0.002347,0.062473
0.061000,674.155912,42.116349,-1.581993,0.002347,0.062473
0.062000,674.152912,42.077089,-1.538053,0.002281,0.062415
0.063000,674.056262,42.056719,-1.560703,0.002315,0.062393
0.064000,674.150562,42.037609,-1.537453,0.002281,0.062356
0.065000,674.057692,42.057199,-1.515693,0.002249,0.062394
0.066000,674.242782,42.018239,-1.515873,0.002248,0.062319
0.067000,674.242782,42.018239,-1.515873,0.002248,0.062319
0.068000,674.238352,41.978499,-1.516943,0.002250,0.062261
0.069000,674.143132,41.958609,-1.494583,0.002217,0.062240
0.070000,674.239782,41.978979,-1.471933,0.002183,0.062261
0.071000,674.239782,41.978979,-1.471933,0.002183,0.062261
0.072000,674.140132,41.919349,-1.450643,0.002152,0.062182
0.073000,674.047912,41.938719,-1.472223,0.002184,0.062219
0.074000,674.137782,41.879869,-1.450043,0.002151,0.062124
0.075000,674.041912,41.860199,-1.384343,0.002054,0.062103
0.076000,674.231432,41.860979,-1.383453,0.002052,0.062087
0.077000,674.230782,41.861199,-1.340113,0.001988,0.062087
0.078000,674.135562,41.841309,-1.317753,0.001955,0.062067
0.079000,674.038912,41.820939,-1.340403,0.001989,0.062045
0.080000,674.131782,41.801349,-1.362163,0.002021,0.062008
0.081000,674.039562,41.820719,-1.383743,0.002053,0.062045
0.082000,674.036562,41.781459,-1.339803,0.001988,0.061987
0.083000,674.318302,41.762869,-1.317333,0.001954,0.061933
0.084000,674.317652,41.763089,-1.273993,0.001889,0.061934
0.085000,674.129562,41.762789,-1.229873,0.001824,0.061951
0.086000,674.125782,41.722829,-1.274283,0.001890,0.061892
0.087000,674.220352,41.742939,-1.253303,0.001859,0.061913
0.088000,674.314652,41.723829,-1.230053,0.001824,0.061876
0.089000,674.219432,41.703939,-1.207693,0.001791,0.061855
0.090000,674.218002,41.703459,-1.252703,0.001858,0.061855
0.091000,674.311652,41.684569,-1.186113,0.001759,0.061818
0.092000,674.403872,41.665199,-1.164533,0.001727,0.061781
0.093000,674.403872,41.665199,-1.164533,0.001727,0.061781
0.094000,674.401522,41.625719,-1.163933,0.001726,0.061722
0.095000,674.308652,41.645309,-1.142173,0.001694,0.061760
0.096000,674.308652,41.645309,-1.142173,0.001694,0.061760
0.097000,674.212002,41.624939,-1.164823,0.001728,0.061739
0.098000,674.305652,41.606049,-1.098233,0.001629,0.061702
0.099000,674.305652,41.606049,-1.098233,0.001629,0.061702
0.100000,674.398522,41.586459,-1.119993,0.001661,0.061665
0.101000,674.398522,41.586459,-1.119993,0.001661,0.061665
0.102000,674.303302,41.566569,-1.097633,0.001628,0.061644
0.103000,674.395522,41.547199,-1.076053,0.001596,0.061607
0.104000,674.302652,41.566789,-1.054293,0.001564,0.061644
0.105000,674.302652,41.566789,-1.054293,0.001564,0.061644
0.106000,674.205082,41.507419,-1.031333,0.001530,0.061565
0.107000,674.204432,41.507639,-0.987993,0.001465,0.061565
0.108000,674.297302,41.488049,-1.009753,0.001497,0.061528
0.109000,674.202082,41.468159,-0.987393,0.001465,0.061507
0.110000,674.202082,41.468159,-0.987393,0.001465,0.061507
0.111000,674.109212,41.487749,-0.965633,0.001432,0.061545
0.112000,673.919692,41.486969,-0.966523,0.001434,0.061561
0.113000,673.824472,41.467079,-0.944163,0.001401,0.061540
0.114000,673.914342,41.408229,-0.921983,0.001368,0.061444
0.115000,673.914342,41.408229,-0.921983,0.001368,0.061444
0.116000,674.103862,41.409009,-0.921093,0.001366,0.061428
0.117000,674.006562,41.388859,-0.900403,0.001336,0.061407
0.118000,673.914342,41.408229,-0.921983,0.001368,0.061444
0.119000,673.914342,41.408229,-0.921983,0.001368,0.061444
0.120000,673.821472,41.427819,-0.900223,0.001336,0.061482
0.121000,673.631032,41.388039,-0.855503,0.001270,0.061440
0.122000,673.441512,41.387259,-0.856393,0.001272,0.061456
0.123000,673.538812,41.407409,-0.877083,0.001302,0.061477
0.124000,673.626602,41.348299,-0.856573,0.001272,0.061382
0.125000,673.723252,41.368669,-0.833923,0.001238,0.061403
0.126000,673.628032,41.348779,-0.811563,0.001205,0.061382
0.127000,673.535812,41.368149,-0.833143,0.001237,0.061419
0.128000,673.442942,41.387739,-0.811383,0.001205,0.061457
0.129000,673.347722,41.367849,-0.789023,0.001172,0.061436
0.130000,673.254852,41.387439,-0.767263,0.001140,0.061474
0.131000,673.253422,41.386959,-0.812273,0.001206,0.061473
0.132000,673.438512,41.347999,-0.812453,0.001206,0.061398
0.133000,673.535162,41.368369,-0.789803,0.001173,0.061420
0.134000,673.347722,41.367849,-0.789023,0.001172,0.061436
0.135000,673.347722,41.367849,-0.789023,0.001172,0.061436
0.136000,673.254202,41.387659,-0.723923,0.001075,0.061474
0.137000,673.066762,41.387139,-0.723143,0.001074,0.061490
0.138000,673.066762,41.387139,-0.723143,0.001074,0.061490
0.139000,673.066762,41.387139,-0.723143,0.001074,0.061490
0.140000,673.071192,41.426879,-0.722073,0.001073,0.061549
0.141000,673.256282,41.387919,-0.722253,0.001073,0.061474
0.142000,673.066762,41.387139,-0.723143,0.001074,0.061490
0.143000,673.066112,41.387359,-0.679803,0.001010,0.061491
0.144000,673.070542,41.427099,-0.678733,0.001008,0.061549
0.145000,672.975322,41.407209,-0.656373,0.000975,0.061529
0.146000,672.975322,41.407209,-0.656373,0.000975,0.061529
0.147000,673.074972,41.466839,-0.677663,0.001007,0.061608
0.148000,673.167192,41.447469,-0.656083,0.000975,0.061571
0.149000,673.167192,41.447469,-0.656083,0.000975,0.061571
0.150000,672.979102,41.447169,-0.611963,0.000909,0.061588
0.151000,673.168622,41.447949,-0.611073,0.000908,0.061571
0.152000,673.168622,41.447949,-0.611073,0.000908,0.061571
0.153000,673.075752,41.467539,-0.589313,0.000876,0.061609
0.154000,672.888312,41.467019,-0.588533,0.000875,0.061625
0.155000,672.980532,41.447649,-0.566953,0.000842,0.061588
0.156000,672.980532,41.447649,-0.566953,0.000842,0.061588
0.157000,673.172402,41.487909,-0.566663,0.000842,0.061630
0.158000,673.077182,41.468019,-0.544303,0.000809,0.061610
0.159000,673.080962,41.507979,-0.499893,0.000743,0.061669
0.160000,673.266052,41.469019,-0.500073,0.000743,0.061594
0.161000,673.173182,41.488609,-0.478313,0.000711,0.061631
0.162000,673.173182,41.488609,-0.478313,0.000711,0.061631
0.163000,673.270482,41.508759,-0.499003,0.000741,0.061652
0.164000,673.269832,41.508979,-0.455663,0.000677,0.061653
0.165000,673.269832,41.508979,-0.455663,0.000677,0.061653
0.166000,673.366482,41.529349,-0.433013,0.000643,0.061674
0.167000,673.458702,41.509979,-0.411433,0.000611,0.061637
0.168000,673.555352,41.530349,-0.388783,0.000577,0.061658
0.169000,673.463132,41.549719,-0.410363,0.000609,0.061696
0.170000,673.463132,41.549719,-0.410363,0.000609,0.061696
0.171000,673.555352,41.530349,-0.388783,0.000577,0.061658
0.172000,673.463132,41.549719,-0.410363,0.000609,0.061696
0.173000,673.466912,41.589679,-0.365953,0.000543,0.061755
0.174000,673.559132,41.570309,-0.344373,0.000511,0.061717
0.175000,673.559132,41.570309,-0.344373,0.000511,0.061717
0.176000,673.559132,41.570309,-0.344373,0.000511,0.061717
0.177000,673.563562,41.610049,-0.343303,0.000510,0.061776
0.178000,673.470692,41.629639,-0.321543,0.000477,0.061814
0.179000,673.374042,41.609269,-0.344193,0.000511,0.061792
0.180000,673.374042,41.609269,-0.344193,0.000511,0.061792
0.181000,673.466262,41.589899,-0.322613,0.000479,0.061755
0.182000,673.655782,41.590679,-0.321723,0.000478,0.061739
0.183000,673.655132,41.590899,-0.278383,0.000413,0.061739
0.184000,673.655782,41.590679,-0.321723,0.000478,0.061739
0.185000,673.562912,41.610269,-0.299963,0.000445,0.061776
0.186000,673.375472,41.609749,-0.299183,0.000444,0.061793
0.187000,673.564342,41.610749,-0.254953,0.000379,0.061777
0.188000,673.469122,41.590859,-0.232593,0.000345,0.061756
0.189000,673.376902,41.610229,-0.254173,0.000377,0.061793
0.190000,673.471472,41.630339,-0.233193,0.000346,0.061815
0.191000,673.564342,41.610749,-0.254953,0.000379,0.061777
0.192000,673.563692,41.610969,-0.211613,0.000314,0.061777
0.193000,673.563692,41.610969,-0.211613,0.000314,0.061777
0.194000,673.471472,41.630339,-0.233193,0.000346,0.061815
0.195000,673.379252,41.649709,-0.254773,0.000378,0.061852
0.196000,673.376252,41.610449,-0.210833,0.000313,0.061794
0.197000,673.472902,41.630819,-0.188183,0.000279,0.061815
0.198000,673.472902,41.630819,-0.188183,0.000279,0.061815
0.199000,673.468472,41.591079,-0.189253,0.000281,0.061757
0.200000,673.753212,41.611749,-0.210723,0.000313,0.061761
0.201000,673.660992,41.631119,-0.232303,0.000345,0.061798
0.202000,673.472902,41.630819,-0.188183,0.000279,0.061815
0.203000,673.468472,41.591079,-0.189253,0.000281,0.061757
0.204000,673.561342,41.571489,-0.211013,0.000313,0.061719
0.205000,673.468472,41.591079,-0.189253,0.000281,0.061757
0.206000,673.469902,41.591559,-0.144243,0.000214,0.061757
0.207000,673.560692,41.571709,-0.167673,0.000249,0.061719
0.208000,673.654992,41.552599,-0.144423,0.000214,0.061682
0.209000,673.750212,41.572489,-0.166783,0.000248,0.061703
0.210000,673.842432,41.553119,-0.145203,0.000215,0.061666
0.211000,673.654992,41.552599,-0.144423,0.000214,0.061682
0.212000,673.558342,41.532229,-0.167073,0.000248,0.061661
0.213000,673.558342,41.532229,-0.167073,0.000248,0.061661
0.214000,673.463122,41.512339,-0.144713,0.000215,0.061640
0.215000,673.555342,41.492969,-0.123133,0.000183,0.061603
0.216000,673.552992,41.453489,-0.122533,0.000182,0.061545
0.217000,673.456342,41.433119,-0.145183,0.000216,0.061523
0.218000,673.456342,41.433119,-0.145183,0.000216,0.061523
0.219000,673.456342,41.433119,-0.145183,0.000216,0.061523
0.220000,673.363472,41.452709,-0.123423,0.000183,0.061561
0.221000,673.361122,41.413229,-0.122823,0.000182,0.061502
0.222000,673.268252,41.432819,-0.101063,0.000150,0.061540
0.223000,673.457122,41.433819,-0.056833,0.000084,0.061524
0.224000,673.457122,41.433819,-0.056833,0.000084,0.061524
0.225000,673.453342,41.393859,-0.101243,0.000150,0.061465
0.226000,673.453342,41.393859,-0.101243,0.000150,0.061465
0.227000,673.265252,41.393559,-0.057123,0.000085,0.061482
0.228000,673.265252,41.393559,-0.057123,0.000085,0.061482
0.229000,673.265252,41.393559,-0.057123,0.000085,0.061482
0.230000,673.265252,41.393559,-0.057123,0.000085,0.061482
0.231000,673.265252,41.393559,-0.057123,0.000085,0.061482
0.232000,673.361902,41.413929,-0.034473,0.000051,0.061503
0.233000,673.357472,41.374189,-0.035543,0.000053,0.061445
