Time,Fz,Mx,My,CoPx,CoPy
0.000000,672.697102,35.994440,-5.704163,0.008480,0.053508
0.001000,672.509662,35.993920,-5.703383,0.008481,0.053522
0.002000,672.698532,35.994920,-5.659153,0.008413,0.053508
0.003000,672.601882,35.974550,-5.681803,0.008447,0.053486
0.004000,672.601882,35.974550,-5.681803,0.008447,0.053486
0.005000,672.786972,35.935590,-5.681983,0.008445,0.053413
0.006000,672.506662,35.954660,-5.659443,0.008415,0.053464
0.007000,672.506662,35.954660,-5.659443,0.008415,0.053464
0.008000,672.601882,35.974550,-5.681803,0.008447,0.053486
0.009000,672.694102,35.955180,-5.660223,0.008414,0.053450
0.010000,672.786972,35.935590,-5.681983,0.008445,0.053413
0.011000,672.691752,35.915700,-5.659623,0.008413,0.053391
0.012000,672.879192,35.916220,-5.660403,0.008412,0.053377
0.013000,672.879192,35.916220,-5.660403,0.008412,0.053377
0.014000,672.972062,35.896630,-5.682163,0.008443,0.053340
0.015000,672.879842,35.916000,-5.703743,0.008477,0.053377
0.016000,672.875412,35.876260,-5.704813,0.008478,0.053318
0.017000,672.783192,35.895630,-5.726393,0.008511,0.053354
0.018000,673.064932,35.877040,-5.703923,0.008475,0.053304
0.019000,672.968282,35.856670,-5.726573,0.008509,0.053281
0.020000,673.064932,35.877040,-5.703923,0.008475,0.053304
0.021000,672.968282,35.856670,-5.726573,0.008509,0.053281
0.022000,673.153372,35.817710,-5.726753,0.008507,0.053209
0.023000,673.062582,35.837560,-5.703323,0.008474,0.053246
0.024000,672.869282,35.796820,-5.748623,0.008543,0.053200
0.025000,672.869282,35.796820,-5.748623,0.008543,0.053200
0.026000,672.869282,35.796820,-5.748623,0.008543,0.053200
0.027000,673.058152,35.797820,-5.704393,0.008475,0.053187
0.028000,673.058152,35.797820,-5.704393,0.008475,0.053187
0.029000,673.151022,35.778230,-5.726153,0.008506,0.053150
0.030000,673.054372,35.757860,-5.748803,0.008541,0.053128
0.031000,673.054372,35.757860,-5.748803,0.008541,0.053128
0.032000,673.054372,35.757860,-5.748803,0.008541,0.053128
0.033000,672.869282,35.796820,-5.748623,0.008543,0.053200
0.034000,672.962152,35.777230,-5.770383,0.008575,0.053164
0.035000,672.962152,35.777230,-5.770383,0.008575,0.053164
0.036000,672.961502,35.777450,-5.727043,0.008510,0.053164
0.037000,673.054372,35.757860,-5.748803,0.008541,0.053128
0.038000,673.147242,35.738270,-5.770563,0.008573,0.053091
0.039000,673.050592,35.717900,-5.793213,0.008607,0.053069
0.040000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.041000,672.865502,35.756860,-5.793033,0.008609,0.053141
0.042000,672.869282,35.796820,-5.748623,0.008543,0.053200
0.043000,672.866282,35.757560,-5.704683,0.008478,0.053142
0.044000,672.866282,35.757560,-5.704683,0.008478,0.053142
0.045000,672.774062,35.776930,-5.726263,0.008511,0.053178
0.046000,672.962152,35.777230,-5.770383,0.008575,0.053164
0.047000,673.054372,35.757860,-5.748803,0.008541,0.053128
0.048000,672.961502,35.777450,-5.727043,0.008510,0.053164
0.049000,672.866282,35.757560,-5.704683,0.008478,0.053142
0.050000,672.869282,35.796820,-5.748623,0.008543,0.053200
0.051000,672.869282,35.796820,-5.748623,0.008543,0.053200
0.052000,672.965282,35.817410,-5.682633,0.008444,0.053223
0.053000,672.961502,35.777450,-5.727043,0.008510,0.053164
0.054000,673.058152,35.797820,-5.704393,0.008475,0.053187
0.055000,673.151022,35.778230,-5.726153,0.008506,0.053150
0.056000,673.151022,35.778230,-5.726153,0.008506,0.053150
0.057000,673.054372,35.757860,-5.748803,0.008541,0.053128
0.058000,673.054372,35.757860,-5.748803,0.008541,0.053128
0.059000,673.150372,35.778450,-5.682813,0.008442,0.053151
0.060000,672.868632,35.797040,-5.705283,0.008479,0.053201
0.061000,673.247022,35.798820,-5.660163,0.008407,0.053173
0.062000,673.057502,35.798040,-5.661053,0.008411,0.053187
0.063000,673.339892,35.779230,-5.681923,0.008438,0.053137
0.064000,673.339892,35.779230,-5.681923,0.008438,0.053137
0.065000,673.247672,35.798600,-5.703503,0.008472,0.053173
0.066000,673.151022,35.778230,-5.726153,0.008506,0.053150
0.067000,673.058802,35.797600,-5.747733,0.008540,0.053186
0.068000,673.058152,35.797820,-5.704393,0.008475,0.053187
0.069000,673.154802,35.818190,-5.681743,0.008440,0.053209
0.070000,673.247672,35.798600,-5.703503,0.008472,0.053173
0.071000,673.243242,35.758860,-5.704573,0.008473,0.053114
0.072000,673.339892,35.779230,-5.681923,0.008438,0.053137
0.073000,673.243242,35.758860,-5.704573,0.008473,0.053114
0.074000,673.151022,35.778230,-5.726153,0.008506,0.053150
0.075000,673.154802,35.818190,-5.681743,0.008440,0.053209
0.076000,673.059582,35.798300,-5.659383,0.008408,0.053187
0.077000,673.055152,35.758560,-5.660453,0.008410,0.053129
0.078000,673.150372,35.778450,-5.682813,0.008442,0.053151
0.079000,673.150372,35.778450,-5.682813,0.008442,0.053151
0.080000,673.337542,35.739750,-5.681323,0.008438,0.053079
0.081000,673.148022,35.738970,-5.682213,0.008441,0.053092
0.082000,673.339892,35.779230,-5.681923,0.008438,0.053137
0.083000,673.243242,35.758860,-5.704573,0.008473,0.053114
0.084000,673.243242,35.758860,-5.704573,0.008473,0.053114
0.085000,673.243242,35.758860,-5.704573,0.008473,0.053114
0.086000,673.148022,35.738970,-5.682213,0.008441,0.053092
0.087000,673.243892,35.758640,-5.747913,0.008538,0.053114
0.088000,673.240892,35.719380,-5.703973,0.008472,0.053056
0.089000,673.051372,35.718600,-5.704863,0.008476,0.053070
0.090000,673.148022,35.738970,-5.682213,0.008441,0.053092
0.091000,672.962932,35.777930,-5.682033,0.008443,0.053165
0.092000,673.051372,35.718600,-5.704863,0.008476,0.053070
0.093000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.094000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.095000,673.240892,35.719380,-5.703973,0.008472,0.053056
0.096000,673.240892,35.719380,-5.703973,0.008472,0.053056
0.097000,673.148022,35.738970,-5.682213,0.008441,0.053092
0.098000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.099000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.100000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.101000,672.958502,35.738190,-5.683103,0.008445,0.053106
0.102000,672.962932,35.777930,-5.682033,0.008443,0.053165
0.103000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.104000,673.055802,35.758340,-5.703793,0.008474,0.053128
0.105000,673.148022,35.738970,-5.682213,0.008441,0.053092
0.106000,673.051372,35.718600,-5.704863,0.008476,0.053070
0.107000,673.051372,35.718600,-5.704863,0.008476,0.053070
0.108000,672.958502,35.738190,-5.683103,0.008445,0.053106
0.109000,672.959152,35.737970,-5.726443,0.008509,0.053106
0.110000,673.144242,35.699010,-5.726623,0.008507,0.053033
0.111000,673.049022,35.679120,-5.704263,0.008475,0.053011
0.112000,673.144242,35.699010,-5.726623,0.008507,0.053033
0.113000,673.237112,35.679420,-5.748383,0.008538,0.052997
