Time,Fz,Mx,My,CoPx,CoPy
0.000000,516.714950,38.625305,2.814875,-0.005448,0.074752
0.001000,516.714950,38.625305,2.814875,-0.005448,0.074752
0.002000,516.622730,38.644675,2.793295,-0.005407,0.074803
0.003000,516.523080,38.585045,2.814585,-0.005449,0.074701
0.004000,516.615300,38.565675,2.836165,-0.005490,0.074651
0.005000,516.714950,38.625305,2.814875,-0.005448,0.074752
0.006000,516.714950,38.625305,2.814875,-0.005448,0.074752
0.007000,516.807170,38.605935,2.836455,-0.005488,0.074701
0.008000,516.710520,38.585565,2.813805,-0.005446,0.074675
0.009000,516.619730,38.605415,2.837235,-0.005492,0.074727
0.010000,516.615300,38.565675,2.836165,-0.005490,0.074651
0.011000,516.615300,38.565675,2.836165,-0.005490,0.074651
0.012000,516.804820,38.566455,2.837055,-0.005490,0.074625
0.013000,516.710520,38.585565,2.813805,-0.005446,0.074675
0.014000,516.707520,38.546305,2.857745,-0.005531,0.074600
0.015000,516.803390,38.565975,2.792045,-0.005403,0.074624
0.016000,516.992260,38.566975,2.836275,-0.005486,0.074599
0.017000,516.992260,38.566975,2.836275,-0.005486,0.074599
0.018000,516.615300,38.565675,2.836165,-0.005490,0.074651
0.019000,516.615300,38.565675,2.836165,-0.005490,0.074651
0.020000,516.807170,38.605935,2.836455,-0.005488,0.074701
0.021000,516.807170,38.605935,2.836455,-0.005488,0.074701
0.022000,516.895610,38.546605,2.813625,-0.005443,0.074573
0.023000,516.895610,38.546605,2.813625,-0.005443,0.074573
0.024000,517.087480,38.586865,2.813915,-0.005442,0.074623
0.025000,516.898610,38.585865,2.769685,-0.005358,0.074649
0.026000,517.087480,38.586865,2.813915,-0.005442,0.074623
0.027000,516.992260,38.566975,2.836275,-0.005486,0.074599
0.028000,517.087480,38.586865,2.813915,-0.005442,0.074623
0.029000,517.084480,38.547605,2.857855,-0.005527,0.074548
0.030000,517.084480,38.547605,2.857855,-0.005527,0.074548
0.031000,517.175270,38.527755,2.834425,-0.005481,0.074497
0.032000,517.269570,38.508645,2.857675,-0.005525,0.074446
0.033000,517.361790,38.489275,2.879255,-0.005565,0.074395
0.034000,517.269570,38.508645,2.857675,-0.005525,0.074446
0.035000,517.269570,38.508645,2.857675,-0.005525,0.074446
0.036000,517.269570,38.508645,2.857675,-0.005525,0.074446
0.037000,517.174350,38.488755,2.880035,-0.005569,0.074421
0.038000,517.362440,38.489055,2.835915,-0.005481,0.074395
0.039000,517.454660,38.469685,2.857495,-0.005522,0.074344
0.040000,517.454660,38.469685,2.857495,-0.005522,0.074344
0.041000,517.547530,38.450095,2.835735,-0.005479,0.074293
0.042000,517.358010,38.449315,2.834845,-0.005479,0.074319
0.043000,517.265790,38.468685,2.813265,-0.005439,0.074369
0.044000,517.170570,38.448795,2.835625,-0.005483,0.074345
0.045000,517.262790,38.429425,2.857205,-0.005524,0.074294
0.046000,517.355010,38.410055,2.878785,-0.005564,0.074243
0.047000,517.355010,38.410055,2.878785,-0.005564,0.074243
0.048000,517.447880,38.390465,2.857025,-0.005521,0.074192
0.049000,517.447880,38.390465,2.857025,-0.005521,0.074192
0.050000,517.447880,38.390465,2.857025,-0.005521,0.074192
0.051000,517.256010,38.350205,2.856735,-0.005523,0.074142
0.052000,517.256010,38.350205,2.856735,-0.005523,0.074142
0.053000,517.256010,38.350205,2.856735,-0.005523,0.074142
0.054000,517.348230,38.330835,2.878315,-0.005564,0.074091
0.055000,517.249230,38.270985,2.856265,-0.005522,0.073989
0.056000,517.249230,38.270985,2.856265,-0.005522,0.073989
0.057000,517.345880,38.291355,2.878915,-0.005565,0.074015
0.058000,517.342100,38.251395,2.834505,-0.005479,0.073938
0.059000,517.341450,38.251615,2.877845,-0.005563,0.073939
0.060000,517.339100,38.212135,2.878445,-0.005564,0.073863
0.061000,517.152580,38.250615,2.833615,-0.005479,0.073964
0.062000,517.052930,38.190985,2.854905,-0.005521,0.073863
0.063000,517.054360,38.191465,2.899915,-0.005609,0.073864
0.064000,517.336100,38.172875,2.922385,-0.005649,0.073787
0.065000,517.427540,38.152805,2.855615,-0.005519,0.073736
0.066000,517.235670,38.112545,2.855325,-0.005520,0.073685
0.067000,517.143450,38.131915,2.833745,-0.005480,0.073736
0.068000,517.142800,38.132135,2.877085,-0.005563,0.073736
0.069000,517.235670,38.112545,2.855325,-0.005520,0.073685
0.070000,517.043800,38.072285,2.855035,-0.005522,0.073635
0.071000,516.951580,38.091655,2.833455,-0.005481,0.073685
0.072000,516.949230,38.052175,2.834055,-0.005482,0.073609
0.073000,517.228890,38.033325,2.854855,-0.005520,0.073533
0.074000,517.228890,38.033325,2.854855,-0.005520,0.073533
0.075000,517.321760,38.013735,2.833095,-0.005476,0.073482
0.076000,517.133670,38.013435,2.877215,-0.005564,0.073508
0.077000,516.944150,38.012655,2.876325,-0.005564,0.073533
0.078000,516.946230,38.012915,2.877995,-0.005567,0.073534
0.079000,517.039100,37.993325,2.856235,-0.005524,0.073482
0.080000,516.942450,37.972955,2.833585,-0.005481,0.073457
0.081000,517.034670,37.953585,2.855165,-0.005522,0.073406
0.082000,517.126890,37.934215,2.876745,-0.005563,0.073356
0.083000,517.124540,37.894735,2.877345,-0.005564,0.073280
0.084000,517.031670,37.914325,2.899105,-0.005607,0.073331
0.085000,517.034670,37.953585,2.855165,-0.005522,0.073406
0.086000,516.842800,37.913325,2.854875,-0.005524,0.073356
0.087000,517.027890,37.874365,2.854695,-0.005521,0.073254
0.088000,517.027890,37.874365,2.854695,-0.005521,0.073254
0.089000,517.027890,37.874365,2.854695,-0.005521,0.073254
0.090000,516.932670,37.854475,2.877055,-0.005566,0.073229
0.091000,516.928890,37.814515,2.832645,-0.005480,0.073152
0.092000,516.928890,37.814515,2.832645,-0.005480,0.073152
0.093000,516.739370,37.813735,2.831755,-0.005480,0.073178
0.094000,516.644150,37.793845,2.854115,-0.005524,0.073153
0.095000,516.832240,37.794145,2.809995,-0.005437,0.073127
0.096000,516.739370,37.813735,2.831755,-0.005480,0.073178
0.097000,516.737020,37.774255,2.832355,-0.005481,0.073102
0.098000,516.737020,37.774255,2.832355,-0.005481,0.073102
0.099000,516.732590,37.734515,2.831285,-0.005479,0.073025
0.100000,516.732590,37.734515,2.831285,-0.005479,0.073025
0.101000,516.732590,37.734515,2.831285,-0.005479,0.073025
0.102000,516.637370,37.714625,2.853645,-0.005523,0.073000
0.103000,516.637370,37.714625,2.853645,-0.005523,0.073000
0.104000,516.637370,37.714625,2.853645,-0.005523,0.073000
0.105000,516.541370,37.694035,2.787655,-0.005397,0.072974
0.106000,516.541370,37.694035,2.787655,-0.005397,0.072974
0.107000,516.636590,37.713925,2.765295,-0.005352,0.072999
0.108000,516.633590,37.674665,2.809235,-0.005438,0.072923
0.109000,516.441720,37.634405,2.808945,-0.005439,0.072873
0.110000,516.536940,37.654295,2.786585,-0.005395,0.072898
0.111000,516.348850,37.653995,2.830705,-0.005482,0.072924
0.112000,516.441720,37.634405,2.808945,-0.005439,0.072873
0.113000,516.538370,37.654775,2.831595,-0.005482,0.072898
0.114000,516.441720,37.634405,2.808945,-0.005439,0.072873
0.115000,516.536940,37.654295,2.786585,-0.005395,0.072898
0.116000,516.536940,37.654295,2.786585,-0.005395,0.072898
0.117000,516.441720,37.634405,2.808945,-0.005439,0.072873
0.118000,516.629160,37.634925,2.808165,-0.005436,0.072847
0.119000,516.441720,37.634405,2.808945,-0.005439,0.072873
0.120000,516.441720,37.634405,2.808945,-0.005439,0.072873
0.121000,516.722030,37.615335,2.786405,-0.005392,0.072796
0.122000,516.722030,37.615335,2.786405,-0.005392,0.072796
0.123000,516.530160,37.575075,2.786115,-0.005394,0.072745
