Time,Fz,Mx,My,CoPx,CoPy
0.000000,735.004985,59.692015,-9.605937,0.013069,0.081213
0.001000,735.002635,59.652535,-9.605337,0.013068,0.081160
0.002000,734.907415,59.632645,-9.582977,0.013040,0.081143
0.003000,734.714115,59.591905,-9.628277,0.013105,0.081109
0.004000,734.714115,59.591905,-9.628277,0.013105,0.081109
0.005000,734.992075,59.533355,-9.650217,0.013130,0.080999
0.006000,735.084945,59.513765,-9.671977,0.013158,0.080962
0.007000,734.989725,59.493875,-9.649617,0.013129,0.080945
0.008000,734.989725,59.493875,-9.649617,0.013129,0.080945
0.009000,734.989725,59.493875,-9.649617,0.013129,0.080945
0.010000,734.982945,59.414655,-9.650087,0.013130,0.080838
0.011000,734.982945,59.414655,-9.650087,0.013130,0.080838
0.012000,734.887725,59.394765,-9.627727,0.013101,0.080822
0.013000,734.792505,59.374875,-9.605367,0.013072,0.080805
0.014000,734.977595,59.335915,-9.605547,0.013069,0.080732
0.015000,734.978245,59.335695,-9.648887,0.013128,0.080731
0.016000,734.785725,59.295655,-9.605837,0.013073,0.080698
0.017000,734.878595,59.276065,-9.627597,0.013101,0.080661
0.018000,734.689075,59.275285,-9.628487,0.013106,0.080681
0.019000,734.778945,59.216435,-9.606307,0.013074,0.080591
0.020000,734.590075,59.215435,-9.650537,0.013137,0.080610
0.021000,734.591505,59.215915,-9.605527,0.013076,0.080611
0.022000,734.681375,59.157065,-9.583347,0.013044,0.080521
0.023000,734.681375,59.157065,-9.583347,0.013044,0.080521
0.024000,734.582375,59.097215,-9.605397,0.013076,0.080450
0.025000,734.581725,59.097435,-9.562057,0.013017,0.080450
0.026000,734.582375,59.097215,-9.605397,0.013076,0.080450
0.027000,734.582375,59.097215,-9.605397,0.013076,0.080450
0.028000,734.297635,59.076545,-9.583927,0.013052,0.080453
0.029000,734.579375,59.057955,-9.561457,0.013016,0.080397
0.030000,734.484155,59.038065,-9.539097,0.012987,0.080380
0.031000,734.482725,59.037585,-9.584107,0.013049,0.080380
0.032000,734.667815,58.998625,-9.584287,0.013046,0.080307
0.033000,734.669245,58.999105,-9.539277,0.012984,0.080307
0.034000,734.572595,58.978735,-9.561927,0.013017,0.080290
0.035000,734.572595,58.978735,-9.561927,0.013017,0.080290
0.036000,734.292285,58.997805,-9.539387,0.012991,0.080346
0.037000,734.383725,58.977735,-9.606157,0.013081,0.080309
0.038000,734.385155,58.978215,-9.561147,0.013019,0.080310
0.039000,734.285505,58.918585,-9.539857,0.012992,0.080239
0.040000,734.378375,58.898995,-9.561617,0.013020,0.080203
0.041000,734.378375,58.898995,-9.561617,0.013020,0.080203
0.042000,734.470595,58.879625,-9.540037,0.012989,0.080166
0.043000,734.281725,58.878625,-9.584267,0.013053,0.080185
0.044000,734.190935,58.898475,-9.560837,0.013022,0.080222
0.045000,734.091285,58.838845,-9.539547,0.012995,0.080152
0.046000,734.187935,58.859215,-9.516897,0.012962,0.080169
0.047000,734.091285,58.838845,-9.539547,0.012995,0.080152
0.048000,734.276375,58.799885,-9.539727,0.012992,0.080079
0.049000,734.277025,58.799665,-9.583067,0.013051,0.080078
0.050000,734.184155,58.819255,-9.561307,0.013023,0.080115
0.051000,734.184155,58.819255,-9.561307,0.013023,0.080115
0.052000,733.996065,58.818955,-9.517187,0.012966,0.080135
0.053000,733.992285,58.778995,-9.561597,0.013027,0.080081
0.054000,734.085155,58.759405,-9.583357,0.013055,0.080044
0.055000,733.989935,58.739515,-9.560997,0.013026,0.080028
