Time,Fz,Mx,My,CoPx,CoPy
0.000000,733.748595,59.902715,-7.901447,0.010769,0.081639
0.001000,733.746245,59.863235,-7.900846,0.010768,0.081586
0.002000,733.841465,59.883125,-7.923207,0.010797,0.081602
0.003000,733.938115,59.903495,-7.900557,0.010765,0.081619
0.004000,733.657805,59.922565,-7.878016,0.010738,0.081676
0.005000,733.468285,59.921785,-7.878906,0.010742,0.081696
0.006000,733.845245,59.923085,-7.878797,0.010736,0.081656
0.007000,733.657805,59.922565,-7.878016,0.010738,0.081676
0.008000,733.657805,59.922565,-7.878016,0.010738,0.081676
0.009000,733.750025,59.903195,-7.856437,0.010707,0.081640
0.010000,733.750025,59.903195,-7.856437,0.010707,0.081640
0.011000,733.845245,59.923085,-7.878797,0.010736,0.081656
0.012000,733.849675,59.962825,-7.877727,0.010735,0.081710
0.013000,733.660805,59.961825,-7.921957,0.010798,0.081730
0.014000,733.564935,59.942155,-7.856256,0.010710,0.081713
0.015000,733.472065,59.961745,-7.834496,0.010681,0.081751
0.016000,733.567285,59.981635,-7.856857,0.010710,0.081767
0.017000,733.571715,60.021375,-7.855787,0.010709,0.081821
0.018000,733.756805,59.982415,-7.855967,0.010706,0.081747
0.019000,733.756805,59.982415,-7.855967,0.010706,0.081747
0.020000,733.663935,60.002005,-7.834207,0.010678,0.081784
0.021000,733.568715,59.982115,-7.811847,0.010649,0.081768
0.022000,733.475845,60.001705,-7.790087,0.010621,0.081805
0.023000,733.478845,60.040965,-7.834027,0.010681,0.081858
0.024000,733.667715,60.041965,-7.789797,0.010618,0.081838
0.025000,733.575495,60.061335,-7.811377,0.010648,0.081875
0.026000,733.571065,60.021595,-7.812447,0.010650,0.081821
0.027000,733.666285,60.041485,-7.834807,0.010679,0.081838
0.028000,733.762935,60.061855,-7.812157,0.010647,0.081855
0.029000,733.478195,60.041185,-7.790687,0.010622,0.081858
0.030000,733.482625,60.080925,-7.789617,0.010620,0.081912
0.031000,733.482625,60.080925,-7.789617,0.010620,0.081912
0.032000,733.389755,60.100515,-7.767857,0.010592,0.081949
0.033000,733.389755,60.100515,-7.767857,0.010592,0.081949
0.034000,733.674495,60.121185,-7.789327,0.010617,0.081945
0.035000,733.671495,60.081925,-7.745387,0.010557,0.081892
0.036000,733.670065,60.081445,-7.790397,0.010618,0.081892
0.037000,733.673845,60.121405,-7.745987,0.010558,0.081946
