Time,Fz,Mx,My,CoPx,CoPy
0.000000,733.520835,67.016845,-7.038517,0.009596,0.091363
0.001000,733.706575,66.977665,-7.082037,0.009652,0.091287
0.002000,733.609925,66.957295,-7.104687,0.009685,0.091271
0.003000,733.613705,66.997255,-7.060277,0.009624,0.091325
0.004000,733.517055,66.976885,-7.082927,0.009656,0.091309
0.005000,733.514705,66.937405,-7.082327,0.009655,0.091256
0.006000,733.417405,66.917255,-7.061637,0.009628,0.091240
0.007000,733.510275,66.897665,-7.083397,0.009657,0.091202
0.008000,733.510275,66.897665,-7.083397,0.009657,0.091202
0.009000,733.507925,66.858185,-7.082797,0.009656,0.091149
0.010000,733.411275,66.837815,-7.105447,0.009688,0.091133
0.011000,733.503495,66.818445,-7.083867,0.009658,0.091095
0.012000,733.316055,66.817925,-7.083087,0.009659,0.091117
0.013000,733.219405,66.797555,-7.105737,0.009691,0.091102
0.014000,733.311625,66.778185,-7.084157,0.009660,0.091064
0.015000,733.309275,66.738705,-7.083557,0.009660,0.091010
0.016000,733.307845,66.738225,-7.128567,0.009721,0.091010
0.017000,733.212625,66.718335,-7.106207,0.009692,0.090995
0.018000,733.212625,66.718335,-7.106207,0.009692,0.090995
0.019000,733.304845,66.698965,-7.084627,0.009661,0.090957
0.020000,733.208195,66.678595,-7.107277,0.009693,0.090941
0.021000,733.111545,66.658225,-7.129927,0.009726,0.090925
0.022000,733.109195,66.618745,-7.129327,0.009725,0.090872
0.023000,733.016325,66.638335,-7.107567,0.009696,0.090910
0.024000,733.012545,66.598375,-7.151977,0.009757,0.090856
0.025000,733.008115,66.558635,-7.153047,0.009758,0.090802
0.026000,732.912895,66.538745,-7.130687,0.009729,0.090787
0.027000,732.909115,66.498785,-7.175097,0.009790,0.090733
0.028000,732.717245,66.458525,-7.175387,0.009793,0.090701
0.029000,732.721025,66.498485,-7.130977,0.009732,0.090756
0.030000,732.717245,66.458525,-7.175387,0.009793,0.090701
0.031000,732.714245,66.419265,-7.131447,0.009733,0.090648
0.032000,732.802685,66.359935,-7.154277,0.009763,0.090556
0.033000,732.802685,66.359935,-7.154277,0.009763,0.090556
0.034000,732.990125,66.360455,-7.155057,0.009761,0.090534
0.035000,732.802685,66.359935,-7.154277,0.009763,0.090556
0.036000,732.795905,66.280715,-7.154747,0.009764,0.090449
0.037000,732.795905,66.280715,-7.154747,0.009764,0.090449
0.038000,732.891125,66.300605,-7.177107,0.009793,0.090464
0.039000,732.888125,66.261345,-7.133167,0.009733,0.090411
0.040000,732.885775,66.221865,-7.132567,0.009732,0.090358
0.041000,732.789125,66.201495,-7.155217,0.009764,0.090342
0.042000,732.881995,66.181905,-7.176977,0.009793,0.090304
0.043000,732.785345,66.161535,-7.199627,0.009825,0.090288
0.044000,732.784695,66.161755,-7.156287,0.009766,0.090288
0.045000,732.685695,66.101905,-7.178337,0.009797,0.090219
0.046000,732.593475,66.121275,-7.199917,0.009828,0.090256
0.047000,732.774135,66.042575,-7.201167,0.009827,0.090127
0.048000,732.771785,66.003095,-7.200567,0.009826,0.090073
0.049000,732.771785,66.003095,-7.200567,0.009826,0.090073
0.050000,732.860225,65.943765,-7.223397,0.009856,0.089981
0.051000,732.763575,65.923395,-7.246047,0.009889,0.089965
0.052000,732.856445,65.903805,-7.267807,0.009917,0.089927
0.053000,732.763575,65.923395,-7.246047,0.009889,0.089965
0.054000,732.948665,65.884435,-7.246227,0.009886,0.089890
0.055000,732.941885,65.805215,-7.246697,0.009887,0.089782
0.056000,732.845235,65.784845,-7.269347,0.009919,0.089766
0.057000,732.938105,65.765255,-7.291107,0.009948,0.089728
0.058000,732.938105,65.765255,-7.291107,0.009948,0.089728
0.059000,733.030325,65.745885,-7.269527,0.009917,0.089691
0.060000,733.215415,65.706925,-7.269707,0.009915,0.089615
0.061000,732.931325,65.686035,-7.291577,0.009949,0.089621
0.062000,732.838455,65.705625,-7.269817,0.009920,0.089659
0.063000,733.023545,65.666665,-7.269997,0.009918,0.089583
0.064000,733.021195,65.627185,-7.269397,0.009917,0.089530
0.065000,733.019765,65.626705,-7.314407,0.009978,0.089529
0.066000,733.112635,65.607115,-7.336167,0.010007,0.089491
0.067000,733.108855,65.567155,-7.380577,0.010068,0.089437
0.068000,733.201075,65.547785,-7.358997,0.010037,0.089399
0.069000,733.105855,65.527895,-7.336637,0.010008,0.089384
