Time,Fz,Mx,My,CoPx,CoPy
0.000000,609.276607,14.807490,-3.098214,0.005085,0.024303
0.001000,609.276607,14.807490,-3.098214,0.005085,0.024303
0.002000,609.179957,14.787120,-3.120864,0.005123,0.024274
0.003000,609.179957,14.787120,-3.120864,0.005123,0.024274
0.004000,609.179957,14.787120,-3.120864,0.005123,0.024274
0.005000,609.179957,14.787120,-3.120864,0.005123,0.024274
0.006000,609.275177,14.807010,-3.143224,0.005159,0.024303
0.007000,609.182957,14.826380,-3.164804,0.005195,0.024338
0.008000,609.087737,14.806490,-3.142444,0.005159,0.024309
0.009000,609.370127,14.787680,-3.163314,0.005191,0.024267
0.010000,609.085387,14.767010,-3.141844,0.005158,0.024245
0.011000,608.991087,14.786120,-3.165094,0.005197,0.024280
0.012000,608.894437,14.765750,-3.187744,0.005235,0.024250
0.013000,608.898217,14.805710,-3.143334,0.005162,0.024316
0.014000,608.895867,14.766230,-3.142734,0.005161,0.024251
0.015000,608.895217,14.766450,-3.099394,0.005090,0.024251
0.016000,608.800647,14.746340,-3.120374,0.005125,0.024222
0.017000,608.799217,14.745860,-3.165384,0.005199,0.024221
0.018000,608.799217,14.745860,-3.165384,0.005199,0.024221
0.019000,608.893517,14.726750,-3.142134,0.005160,0.024186
0.020000,608.706347,14.765450,-3.143624,0.005164,0.024257
0.021000,608.611127,14.745560,-3.121264,0.005129,0.024228
0.022000,608.611127,14.745560,-3.121264,0.005129,0.024228
0.023000,608.611127,14.745560,-3.121264,0.005129,0.024228
0.024000,608.611127,14.745560,-3.121264,0.005129,0.024228
0.025000,608.796217,14.706600,-3.121444,0.005127,0.024157
0.026000,608.798567,14.746080,-3.122044,0.005128,0.024222
0.027000,608.611127,14.745560,-3.121264,0.005129,0.024228
0.028000,608.514477,14.725190,-3.143914,0.005167,0.024199
0.029000,608.611127,14.745560,-3.121264,0.005129,0.024228
0.030000,608.606697,14.705820,-3.122334,0.005130,0.024163
0.031000,608.606697,14.705820,-3.122334,0.005130,0.024163
0.032000,608.606697,14.705820,-3.122334,0.005130,0.024163
0.033000,608.703347,14.726190,-3.099684,0.005092,0.024193
0.034000,608.608127,14.706300,-3.077324,0.005056,0.024164
0.035000,608.703347,14.726190,-3.099684,0.005092,0.024193
0.036000,608.703347,14.726190,-3.099684,0.005092,0.024193
0.037000,608.704777,14.726670,-3.054674,0.005018,0.024193
0.038000,608.608127,14.706300,-3.077324,0.005056,0.024164
0.039000,608.608127,14.706300,-3.077324,0.005056,0.024164
