Time,Fz,Mx,My,CoPx,CoPy
0.000000,609.246727,14.877910,-3.741244,0.006141,0.024420
0.001000,609.341027,14.858800,-3.717994,0.006102,0.024385
0.002000,609.436247,14.878690,-3.740354,0.006137,0.024414
0.003000,609.341027,14.858800,-3.717994,0.006102,0.024385
0.004000,609.251157,14.917650,-3.740174,0.006139,0.024485
0.005000,609.251157,14.917650,-3.740174,0.006139,0.024485
0.006000,609.248807,14.878170,-3.739574,0.006138,0.024421
0.007000,609.158937,14.937020,-3.761754,0.006175,0.024521
0.008000,609.158937,14.937020,-3.761754,0.006175,0.024521
0.009000,609.251157,14.917650,-3.740174,0.006139,0.024485
0.010000,609.251157,14.917650,-3.740174,0.006139,0.024485
0.011000,609.535897,14.938320,-3.761644,0.006171,0.024508
0.012000,609.348457,14.937800,-3.760864,0.006172,0.024514
0.013000,609.347807,14.938020,-3.717524,0.006101,0.024515
0.014000,609.255587,14.957390,-3.739104,0.006137,0.024550
0.015000,609.255587,14.957390,-3.739104,0.006137,0.024550
0.016000,609.162717,14.976980,-3.717344,0.006102,0.024586
0.017000,609.259367,14.997350,-3.694694,0.006064,0.024616
0.018000,609.541107,14.978760,-3.672224,0.006025,0.024574
0.019000,609.448887,14.998130,-3.693804,0.006061,0.024609
0.020000,609.636977,14.998430,-3.737924,0.006131,0.024602
0.021000,609.544107,15.018020,-3.716164,0.006097,0.024638
0.022000,609.359017,15.056980,-3.715984,0.006098,0.024710
0.023000,609.262367,15.036610,-3.738634,0.006136,0.024680
0.024000,609.451887,15.037390,-3.737744,0.006133,0.024674
0.025000,609.548537,15.057760,-3.715094,0.006095,0.024703
0.026000,609.639327,15.037910,-3.738524,0.006132,0.024667
0.027000,609.736627,15.058060,-3.759214,0.006165,0.024696
0.028000,609.735977,15.058280,-3.715874,0.006094,0.024696
0.029000,609.738977,15.097540,-3.759814,0.006166,0.024761
0.030000,609.740407,15.098020,-3.714804,0.006092,0.024761
0.031000,609.647537,15.117610,-3.693044,0.006058,0.024797
0.032000,609.551537,15.097020,-3.759034,0.006167,0.024767
0.033000,609.551537,15.097020,-3.759034,0.006167,0.024767
0.034000,609.742757,15.137500,-3.715404,0.006093,0.024826
0.035000,609.835627,15.117910,-3.737164,0.006128,0.024790
0.036000,609.930847,15.137800,-3.759524,0.006164,0.024819
0.037000,609.927847,15.098540,-3.715584,0.006092,0.024755
0.038000,609.927847,15.098540,-3.715584,0.006092,0.024755
0.039000,609.650537,15.156870,-3.736984,0.006130,0.024862
0.040000,609.557667,15.176460,-3.715224,0.006095,0.024897
0.041000,609.650537,15.156870,-3.736984,0.006130,0.024862
0.042000,609.747187,15.177240,-3.714334,0.006092,0.024891
0.043000,609.842407,15.197130,-3.736694,0.006127,0.024920
0.044000,609.934627,15.177760,-3.715114,0.006091,0.024884
0.045000,610.027497,15.158170,-3.736874,0.006126,0.024848
0.046000,609.935277,15.177540,-3.758454,0.006162,0.024884
0.047000,609.935277,15.177540,-3.758454,0.006162,0.024884
0.048000,609.842407,15.197130,-3.736694,0.006127,0.024920
0.049000,609.844757,15.236610,-3.737294,0.006128,0.024984
0.050000,609.846187,15.237090,-3.692284,0.006054,0.024985
0.051000,609.753967,15.256460,-3.713864,0.006091,0.025021
0.052000,609.849187,15.276350,-3.736224,0.006126,0.025049
0.053000,609.849187,15.276350,-3.736224,0.006126,0.025049
0.054000,609.942057,15.256760,-3.757984,0.006161,0.025013
0.055000,609.849187,15.276350,-3.736224,0.006126,0.025049
0.056000,609.849187,15.276350,-3.736224,0.006126,0.025049
0.057000,609.945837,15.296720,-3.713574,0.006088,0.025079
0.058000,609.849187,15.276350,-3.736224,0.006126,0.025049
0.059000,609.853617,15.316090,-3.735154,0.006125,0.025114
0.060000,609.945837,15.296720,-3.713574,0.006088,0.025079
0.061000,609.756317,15.295940,-3.714464,0.006092,0.025085
0.062000,609.756317,15.295940,-3.714464,0.006092,0.025085
0.063000,609.853617,15.316090,-3.735154,0.006125,0.025114
0.064000,609.760747,15.335680,-3.713394,0.006090,0.025150
0.065000,609.760747,15.335680,-3.713394,0.006090,0.025150
0.066000,609.763097,15.375160,-3.713994,0.006091,0.025215
0.067000,609.760747,15.335680,-3.713394,0.006090,0.025150
0.068000,609.855967,15.355570,-3.735754,0.006126,0.025179
