Time,Fz,Mx,My,CoPx,CoPy
0.000000,957.305767,17.873102,12.195712,-0.012740,0.018670
0.001000,957.305767,17.873102,12.195712,-0.012740,0.018670
0.002000,957.305767,17.873102,12.195712,-0.012740,0.018670
0.003000,957.497637,17.913362,12.196002,-0.012737,0.018709
0.004000,957.497637,17.913362,12.196002,-0.012737,0.018709
0.005000,957.497637,17.913362,12.196002,-0.012737,0.018709
0.006000,957.409197,17.972692,12.218832,-0.012762,0.018772
0.007000,957.597287,17.972992,12.174712,-0.012714,0.018769
0.008000,957.693287,17.993582,12.240702,-0.012781,0.018788
0.009000,957.693287,17.993582,12.240702,-0.012781,0.018788
0.010000,957.789937,18.013952,12.263352,-0.012804,0.018808
0.011000,957.789937,18.013952,12.263352,-0.012804,0.018808
0.012000,957.885157,18.033842,12.240992,-0.012779,0.018827
0.013000,957.886587,18.034322,12.286002,-0.012826,0.018827
0.014000,957.978807,18.014952,12.307582,-0.012847,0.018805
0.015000,957.793717,18.053912,12.307762,-0.012850,0.018849
0.016000,957.888937,18.073802,12.285402,-0.012825,0.018868
0.017000,958.170677,18.055212,12.307872,-0.012845,0.018843
0.018000,958.267327,18.075582,12.330522,-0.012868,0.018863
0.019000,958.174457,18.095172,12.352282,-0.012891,0.018885
0.020000,958.361897,18.095692,12.351502,-0.012888,0.018882
0.021000,957.989367,18.134132,12.352462,-0.012894,0.018929
0.022000,957.989367,18.134132,12.352462,-0.012894,0.018929
0.023000,957.993147,18.174092,12.396872,-0.012940,0.018971
0.024000,957.988717,18.134352,12.395802,-0.012939,0.018930
0.025000,958.368677,18.174912,12.351972,-0.012889,0.018964
0.026000,958.372457,18.214872,12.396382,-0.012935,0.019006
0.027000,958.558977,18.176392,12.441212,-0.012979,0.018962
0.028000,958.561327,18.215872,12.440612,-0.012978,0.019003
0.029000,958.561327,18.215872,12.440612,-0.012978,0.019003
0.030000,958.469107,18.235242,12.419032,-0.012957,0.019025
0.031000,958.565107,18.255832,12.485022,-0.013025,0.019045
0.032000,958.380017,18.294792,12.485202,-0.013027,0.019089
0.033000,958.475237,18.314682,12.462842,-0.013003,0.019108
0.034000,958.475237,18.314682,12.462842,-0.013003,0.019108
0.035000,958.667107,18.354942,12.463132,-0.013000,0.019146
0.036000,958.763757,18.375312,12.485782,-0.013023,0.019166
0.037000,958.855977,18.355942,12.507362,-0.013044,0.019144
0.038000,958.855977,18.355942,12.507362,-0.013044,0.019144
0.039000,958.954977,18.415792,12.529412,-0.013066,0.019204
0.040000,958.855327,18.356162,12.550702,-0.013089,0.019144
0.041000,959.047197,18.396422,12.550992,-0.013087,0.019182
0.042000,958.954977,18.415792,12.529412,-0.013066,0.019204
0.043000,959.145417,18.455572,12.484692,-0.013016,0.019242
