Time,Fz,Mx,My,CoPx,CoPy
0.000000,957.258638,-1.794338,9.266562,-0.009680,-0.001874
0.001000,956.978328,-1.775268,9.289102,-0.009707,-0.001855
0.002000,956.978328,-1.775268,9.289102,-0.009707,-0.001855
0.003000,956.978328,-1.775268,9.289102,-0.009707,-0.001855
0.004000,956.978328,-1.775268,9.289102,-0.009707,-0.001855
0.005000,957.074978,-1.754898,9.311752,-0.009729,-0.001834
0.006000,956.982758,-1.735528,9.290172,-0.009708,-0.001814
0.007000,956.889888,-1.715938,9.311932,-0.009731,-0.001793
0.008000,956.700368,-1.716718,9.311042,-0.009732,-0.001794
0.009000,956.608928,-1.696648,9.377812,-0.009803,-0.001774
0.010000,956.516708,-1.677278,9.356232,-0.009782,-0.001754
0.011000,956.417058,-1.736908,9.377522,-0.009805,-0.001816
0.012000,956.327188,-1.678058,9.355342,-0.009783,-0.001755
0.013000,956.423838,-1.657688,9.377992,-0.009805,-0.001733
0.014000,956.519058,-1.637798,9.355632,-0.009781,-0.001712
0.015000,956.426188,-1.618208,9.377392,-0.009805,-0.001692
0.016000,956.234318,-1.658468,9.377102,-0.009806,-0.001734
0.017000,956.238098,-1.618508,9.421512,-0.009853,-0.001693
0.018000,956.053008,-1.579548,9.421692,-0.009855,-0.001652
0.019000,956.057438,-1.539808,9.422762,-0.009856,-0.001611
0.020000,956.337748,-1.558878,9.400222,-0.009829,-0.001630
0.021000,956.055358,-1.540068,9.421092,-0.009854,-0.001611
0.022000,956.152008,-1.519698,9.443742,-0.009877,-0.001589
0.023000,956.432318,-1.538768,9.421202,-0.009850,-0.001609
0.024000,956.339448,-1.519178,9.442962,-0.009874,-0.001589
0.025000,956.247228,-1.499808,9.421382,-0.009852,-0.001568
0.026000,956.251008,-1.459848,9.465792,-0.009899,-0.001527
0.027000,956.535098,-1.438958,9.487662,-0.009919,-0.001504
0.028000,956.535098,-1.438958,9.487662,-0.009919,-0.001504
0.029000,956.627318,-1.458328,9.509242,-0.009940,-0.001524
0.030000,956.627318,-1.458328,9.509242,-0.009940,-0.001524
0.031000,956.722538,-1.438438,9.486882,-0.009916,-0.001504
0.032000,956.722538,-1.438438,9.486882,-0.009916,-0.001504
0.033000,956.721888,-1.438218,9.530222,-0.009961,-0.001503
0.034000,956.913758,-1.397958,9.530512,-0.009960,-0.001461
0.035000,957.010408,-1.377588,9.553162,-0.009982,-0.001439
0.036000,957.101198,-1.397438,9.529732,-0.009957,-0.001460
0.037000,957.101198,-1.397438,9.529732,-0.009957,-0.001460
0.038000,957.012758,-1.338108,9.552562,-0.009982,-0.001398
0.039000,957.197848,-1.377068,9.552382,-0.009980,-0.001439
0.040000,957.293848,-1.356478,9.618372,-0.010047,-0.001417
0.041000,957.293848,-1.356478,9.618372,-0.010047,-0.001417
0.042000,957.200978,-1.336888,9.640132,-0.010071,-0.001397
0.043000,957.389068,-1.336588,9.596012,-0.010023,-0.001396
0.044000,957.485718,-1.316218,9.618662,-0.010046,-0.001375
0.045000,957.485718,-1.316218,9.618662,-0.010046,-0.001375
0.046000,957.576508,-1.336068,9.595232,-0.010020,-0.001395
0.047000,957.672508,-1.315478,9.661222,-0.010088,-0.001374
0.048000,957.672508,-1.315478,9.661222,-0.010088,-0.001374
0.049000,957.864378,-1.275218,9.661512,-0.010087,-0.001331
0.050000,957.864378,-1.275218,9.661512,-0.010087,-0.001331
0.051000,957.863728,-1.274998,9.704852,-0.010132,-0.001331
0.052000,957.863728,-1.274998,9.704852,-0.010132,-0.001331
0.053000,957.863728,-1.274998,9.704852,-0.010132,-0.001331
0.054000,957.958298,-1.254888,9.725832,-0.010153,-0.001310
0.055000,957.961298,-1.215628,9.681892,-0.010107,-0.001269
0.056000,958.053518,-1.234998,9.703472,-0.010128,-0.001289
0.057000,958.150168,-1.214628,9.726122,-0.010151,-0.001268
0.058000,958.245388,-1.194738,9.703762,-0.010127,-0.001247
0.059000,958.152518,-1.175148,9.725522,-0.010150,-0.001226
0.060000,958.152518,-1.175148,9.725522,-0.010150,-0.001226
0.061000,958.059648,-1.155558,9.747282,-0.010174,-0.001206
0.062000,958.151088,-1.175628,9.680512,-0.010103,-0.001227
0.063000,958.342308,-1.135148,9.724142,-0.010147,-0.001184
0.064000,958.531828,-1.134368,9.725032,-0.010146,-0.001183
0.065000,958.438958,-1.114778,9.746792,-0.010169,-0.001163
0.066000,958.250088,-1.115778,9.702562,-0.010125,-0.001164
0.067000,958.250088,-1.115778,9.702562,-0.010125,-0.001164
0.068000,958.252438,-1.076298,9.701962,-0.010125,-0.001123
0.069000,958.253868,-1.075818,9.746972,-0.010172,-0.001123
0.070000,958.349088,-1.055928,9.724612,-0.010147,-0.001102
0.071000,958.349088,-1.055928,9.724612,-0.010147,-0.001102
0.072000,958.351438,-1.016448,9.724012,-0.010147,-0.001061
0.073000,958.540958,-1.015668,9.724902,-0.010146,-0.001060
0.074000,958.446658,-0.996558,9.701652,-0.010122,-0.001040
0.075000,958.259218,-0.997078,9.702432,-0.010125,-0.001041
0.076000,958.355868,-0.976708,9.725082,-0.010148,-0.001019
0.077000,958.358868,-0.937448,9.681142,-0.010102,-0.000978
0.078000,958.358868,-0.937448,9.681142,-0.010102,-0.000978
0.079000,958.451088,-0.956818,9.702722,-0.010123,-0.000998
0.080000,958.358868,-0.937448,9.681142,-0.010102,-0.000978
0.081000,958.358868,-0.937448,9.681142,-0.010102,-0.000978
0.082000,958.546958,-0.937148,9.637022,-0.010054,-0.000978
0.083000,958.546958,-0.937148,9.637022,-0.010054,-0.000978
0.084000,958.359518,-0.937668,9.637802,-0.010057,-0.000978
0.085000,958.456168,-0.917298,9.660452,-0.010079,-0.000957
0.086000,958.551388,-0.897408,9.638092,-0.010055,-0.000936
0.087000,958.644258,-0.916998,9.616332,-0.010031,-0.000957
0.088000,958.641908,-0.956478,9.616932,-0.010032,-0.000998
0.089000,958.829998,-0.956178,9.572812,-0.009984,-0.000997
0.090000,958.832348,-0.916698,9.572212,-0.009983,-0.000956
0.091000,958.647258,-0.877738,9.572392,-0.009985,-0.000916
0.092000,958.644908,-0.917218,9.572992,-0.009986,-0.000957
0.093000,958.834428,-0.916438,9.573882,-0.009985,-0.000956
0.094000,958.644908,-0.917218,9.572992,-0.009986,-0.000957
0.095000,958.834428,-0.916438,9.573882,-0.009985,-0.000956
0.096000,958.642558,-0.956698,9.573592,-0.009987,-0.000998
0.097000,958.927298,-0.936028,9.552122,-0.009961,-0.000976
0.098000,958.834428,-0.916438,9.573882,-0.009985,-0.000956
0.099000,958.832078,-0.955918,9.574482,-0.009986,-0.000997
0.100000,959.023948,-0.915658,9.574772,-0.009984,-0.000955
0.101000,958.927298,-0.936028,9.552122,-0.009961,-0.000976
0.102000,958.835078,-0.916658,9.530542,-0.009940,-0.000956
0.103000,959.024598,-0.915878,9.531432,-0.009939,-0.000955
0.104000,958.832728,-0.956138,9.531142,-0.009940,-0.000997
0.105000,958.927028,-0.975248,9.554392,-0.009964,-0.001017
0.106000,959.022248,-0.955358,9.532032,-0.009939,-0.000996
0.107000,959.022248,-0.955358,9.532032,-0.009939,-0.000996
0.108000,958.930028,-0.935988,9.510452,-0.009918,-0.000976
0.109000,958.930028,-0.935988,9.510452,-0.009918,-0.000976
0.110000,958.834808,-0.955878,9.532812,-0.009942,-0.000997
0.111000,958.831028,-0.995838,9.488402,-0.009896,-0.001039
0.112000,958.927678,-0.975468,9.511052,-0.009918,-0.001017
0.113000,958.832458,-0.995358,9.533412,-0.009943,-0.001038
0.114000,959.019898,-0.994838,9.532632,-0.009940,-0.001037
0.115000,959.112768,-1.014428,9.510872,-0.009916,-0.001058
0.116000,959.020548,-0.995058,9.489292,-0.009895,-0.001038
0.117000,959.020548,-0.995058,9.489292,-0.009895,-0.001038
0.118000,959.020548,-0.995058,9.489292,-0.009895,-0.001038
0.119000,958.740238,-0.975988,9.511832,-0.009921,-0.001018
0.120000,958.925328,-1.014948,9.511652,-0.009919,-0.001058
0.121000,958.925328,-1.014948,9.511652,-0.009919,-0.001058
0.122000,959.021978,-0.994578,9.534302,-0.009942,-0.001037
0.123000,958.925328,-1.014948,9.511652,-0.009919,-0.001058
0.124000,959.017548,-1.034318,9.533232,-0.009941,-0.001079
0.125000,958.922978,-1.054428,9.512252,-0.009920,-0.001100
0.126000,958.731108,-1.094688,9.511962,-0.009921,-0.001142
0.127000,958.730458,-1.094468,9.555302,-0.009967,-0.001142
0.128000,958.734888,-1.054728,9.556372,-0.009968,-0.001100
0.129000,958.731108,-1.094688,9.511962,-0.009921,-0.001142
0.130000,958.919978,-1.093688,9.556192,-0.009966,-0.001141
0.131000,958.824758,-1.113578,9.578552,-0.009990,-0.001161
0.132000,958.635888,-1.114578,9.534322,-0.009946,-0.001163
0.133000,958.635888,-1.114578,9.534322,-0.009946,-0.001163
0.134000,958.351148,-1.135248,9.555792,-0.009971,-0.001185
0.135000,958.255928,-1.155138,9.578152,-0.009995,-0.001205
