Time,Fz,Mx,My,CoPx,CoPy
0.000000,959.412068,-13.938458,4.403892,-0.004590,-0.014528
0.001000,959.319848,-13.919088,4.382312,-0.004568,-0.014509
0.002000,959.412718,-13.938678,4.360552,-0.004545,-0.014528
0.003000,959.509368,-13.918308,4.383202,-0.004568,-0.014506
0.004000,959.414148,-13.938198,4.405562,-0.004592,-0.014528
0.005000,959.225278,-13.939198,4.361332,-0.004547,-0.014532
0.006000,959.320498,-13.919308,4.338972,-0.004523,-0.014510
0.007000,959.320498,-13.919308,4.338972,-0.004523,-0.014510
0.008000,959.412718,-13.938678,4.360552,-0.004545,-0.014528
0.009000,959.316718,-13.959268,4.294562,-0.004477,-0.014551
0.010000,959.409588,-13.978858,4.272802,-0.004454,-0.014570
0.011000,959.409588,-13.978858,4.272802,-0.004454,-0.014570
0.012000,959.314368,-13.998748,4.295162,-0.004477,-0.014592
0.013000,959.314368,-13.998748,4.295162,-0.004477,-0.014592
0.014000,959.217718,-14.019118,4.272512,-0.004454,-0.014615
0.015000,959.217718,-14.019118,4.272512,-0.004454,-0.014615
0.016000,959.310588,-14.038708,4.250752,-0.004431,-0.014634
0.017000,959.495678,-14.077668,4.250572,-0.004430,-0.014672
0.018000,959.303808,-14.117928,4.250282,-0.004431,-0.014717
0.019000,959.118718,-14.078968,4.250462,-0.004432,-0.014679
0.020000,959.304458,-14.118148,4.206942,-0.004385,-0.014717
0.021000,959.207808,-14.138518,4.184292,-0.004362,-0.014740
0.022000,959.110508,-14.158668,4.204982,-0.004384,-0.014762
0.023000,959.015288,-14.178558,4.227342,-0.004408,-0.014784
0.024000,959.108158,-14.198148,4.205582,-0.004385,-0.014803
0.025000,959.201028,-14.217738,4.183822,-0.004362,-0.014822
0.026000,959.478338,-14.276068,4.205222,-0.004383,-0.014879
0.027000,959.379338,-14.335918,4.183172,-0.004360,-0.014943
0.028000,959.564428,-14.374878,4.182992,-0.004359,-0.014981
0.029000,959.467778,-14.395248,4.160342,-0.004336,-0.015003
0.030000,959.371128,-14.415618,4.137692,-0.004313,-0.015026
0.031000,959.463348,-14.434988,4.159272,-0.004335,-0.015045
0.032000,959.364348,-14.494838,4.137222,-0.004312,-0.015109
0.033000,959.361348,-14.534098,4.181162,-0.004358,-0.015150
0.034000,959.449788,-14.593428,4.158332,-0.004334,-0.015210
0.035000,959.635528,-14.632608,4.114812,-0.004288,-0.015248
0.036000,959.635528,-14.632608,4.114812,-0.004288,-0.015248
0.037000,959.443658,-14.672868,4.114522,-0.004288,-0.015293
0.038000,959.255568,-14.673168,4.158642,-0.004335,-0.015296
0.039000,959.440658,-14.712128,4.158462,-0.004334,-0.015334
0.040000,959.341658,-14.771978,4.136412,-0.004312,-0.015398
0.041000,959.433878,-14.791348,4.157992,-0.004334,-0.015417
0.042000,959.242008,-14.831608,4.157702,-0.004334,-0.015462
0.043000,959.242008,-14.831608,4.157702,-0.004334,-0.015462
0.044000,959.239658,-14.871088,4.158302,-0.004335,-0.015503
0.045000,959.140008,-14.930718,4.179592,-0.004358,-0.015567
0.046000,958.950488,-14.931498,4.178702,-0.004358,-0.015571
0.047000,959.043358,-14.951088,4.156942,-0.004334,-0.015590
0.048000,958.758618,-14.971758,4.178412,-0.004358,-0.015616
0.049000,958.664048,-14.991868,4.157432,-0.004337,-0.015638
0.050000,958.756268,-15.011238,4.179012,-0.004359,-0.015657
0.051000,958.659618,-15.031608,4.156362,-0.004336,-0.015680
0.052000,958.656618,-15.070868,4.200302,-0.004381,-0.015721
0.053000,958.467748,-15.071868,4.156072,-0.004336,-0.015725
0.054000,958.564398,-15.051498,4.178722,-0.004359,-0.015702
0.055000,958.372528,-15.091758,4.178432,-0.004360,-0.015747
0.056000,958.368098,-15.131498,4.177362,-0.004359,-0.015789
0.057000,958.369528,-15.131018,4.222372,-0.004406,-0.015788
0.058000,958.369528,-15.131018,4.222372,-0.004406,-0.015788
0.059000,958.466178,-15.110648,4.245022,-0.004429,-0.015765
0.060000,958.461748,-15.150388,4.243952,-0.004428,-0.015807
0.061000,958.369528,-15.131018,4.222372,-0.004406,-0.015788
0.062000,958.365098,-15.170758,4.221302,-0.004405,-0.015830
0.063000,958.365098,-15.170758,4.221302,-0.004405,-0.015830
0.064000,958.272228,-15.151168,4.243062,-0.004428,-0.015811
0.065000,958.461748,-15.150388,4.243952,-0.004428,-0.015807
0.066000,958.368878,-15.130798,4.265712,-0.004451,-0.015788
0.067000,958.177008,-15.171058,4.265422,-0.004452,-0.015833
0.068000,958.461098,-15.150168,4.287292,-0.004473,-0.015807
0.069000,958.457318,-15.190128,4.242882,-0.004427,-0.015849
0.070000,958.364448,-15.170538,4.264642,-0.004450,-0.015830
0.071000,958.461098,-15.150168,4.287292,-0.004473,-0.015807
0.072000,958.553968,-15.169758,4.265532,-0.004450,-0.015826
0.073000,958.457318,-15.190128,4.242882,-0.004427,-0.015849
0.074000,958.461098,-15.150168,4.287292,-0.004473,-0.015807
0.075000,958.461098,-15.150168,4.287292,-0.004473,-0.015807
0.076000,958.648538,-15.149648,4.286512,-0.004471,-0.015803
0.077000,958.648538,-15.149648,4.286512,-0.004471,-0.015803
0.078000,958.648538,-15.149648,4.286512,-0.004471,-0.015803
0.079000,958.648538,-15.149648,4.286512,-0.004471,-0.015803
0.080000,958.743758,-15.129758,4.264152,-0.004448,-0.015781
0.081000,958.650888,-15.110168,4.285912,-0.004471,-0.015762
0.082000,958.650888,-15.110168,4.285912,-0.004471,-0.015762
0.083000,958.931198,-15.129238,4.263372,-0.004446,-0.015777
0.084000,958.935628,-15.089498,4.264442,-0.004447,-0.015736
0.085000,959.030848,-15.069608,4.242082,-0.004423,-0.015713
0.086000,959.030848,-15.069608,4.242082,-0.004423,-0.015713
0.087000,959.218938,-15.069308,4.197962,-0.004376,-0.015710
0.088000,959.033848,-15.030348,4.198142,-0.004377,-0.015672
0.089000,959.033848,-15.030348,4.198142,-0.004377,-0.015672
0.090000,959.033848,-15.030348,4.198142,-0.004377,-0.015672
0.091000,959.126068,-15.049718,4.219722,-0.004400,-0.015691
0.092000,959.129068,-15.010458,4.175782,-0.004354,-0.015650
0.093000,959.316508,-15.009938,4.175002,-0.004352,-0.015646
0.094000,959.224288,-14.990568,4.153422,-0.004330,-0.015628
0.095000,959.132068,-14.971198,4.131842,-0.004308,-0.015609
0.096000,959.228718,-14.950828,4.154492,-0.004331,-0.015586
0.097000,959.039198,-14.951608,4.153602,-0.004331,-0.015590
0.098000,959.135848,-14.931238,4.176252,-0.004354,-0.015567
0.099000,959.135848,-14.931238,4.176252,-0.004354,-0.015567
0.100000,959.228718,-14.950828,4.154492,-0.004331,-0.015586
0.101000,959.231068,-14.911348,4.153892,-0.004330,-0.015545
0.102000,959.138848,-14.891978,4.132312,-0.004308,-0.015526
0.103000,959.330718,-14.851718,4.132602,-0.004308,-0.015481
0.104000,959.141198,-14.852498,4.131712,-0.004308,-0.015485
0.105000,959.141848,-14.852718,4.088372,-0.004263,-0.015485
0.106000,959.049628,-14.833348,4.066792,-0.004240,-0.015467
0.107000,959.049628,-14.833348,4.066792,-0.004240,-0.015467
0.108000,959.051978,-14.793868,4.066192,-0.004240,-0.015426
0.109000,959.147198,-14.773978,4.043832,-0.004216,-0.015403
0.110000,959.244498,-14.753828,4.023142,-0.004194,-0.015381
0.111000,958.867538,-14.755128,4.023032,-0.004196,-0.015388
